original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
PERIAORTIC,Aortocaval Lymph Node,99,2,Paraaortic Region,0.8596,Paraaortic Region<;>Extra-Adrenal,0.7957,Pericardium<;>Paraaortic Region<;>Extra-Adrenal,0.7312,Left<;>Paraaortic Region,0.7111,Perirenal Space,0.6570
PERIAORTIC LYMPH NODE,Paraaortic Lymph Node,1,2,Paraaortic Lymph Node,0.9318,Aortocaval Lymph Node,0.8102,Aortocaval Lymph Node<;>Retroperitoneal<;>Extra-Adrenal,0.7583,Portacaval Lymph Node<;>Extra-Adrenal,0.7561,Retroperitoneal Lymph Node,0.7086
PERICARDIAL EFFUSION,Pericardial Effusion,1,2,Pericardial Effusion,1.0000,Pleural Effusion,0.7645,Pelvic Peritoneum<;>Peritoneal Effusion,0.6422,Pericardium<;>Paraaortic Region<;>Extra-Adrenal,0.6042,Left<;>Pleural Effusion,0.5938
PERIHILAR,Bile Duct,99,2,Perirenal Space,0.5828,Perinephric,0.5614,Paratesticular Region,0.5397,Buttock,0.5360,Presacral,0.5329
PERINEA!,Perineum,1,2,Perineum,0.8566,Perinephric,0.6579,Anorectal,0.5875,Vagina,0.5683,Vulva,0.5485
PERINEPHRIC,Perinephric,1,2,Perinephric,1.0000,Right<;>Perinephric,0.7598,Perineum,0.6763,Renal Pelvis,0.6639,Perirenal Space,0.6263
PERINEPHRIC METASTASIS,Perinephric<;>Metastasis,1,2,Perinephric<;>Metastasis,0.9813,Kidney<;>Lung<;>Metastasis,0.6625,Perinephric,0.6448,Inguinal Region<;>Metastasis,0.6335,Pubic Bone<;>Metastasis,0.6145
PERIPANCREATIC,Pancreatic,1,2,Pancreatic,0.7314,Body of the Pancreas<;>Tail of the Pancreas,0.7197,Head of the Pancreas,0.7187,Tail of the Pancreas,0.7172,Body of the Pancreas,0.7150
PERIPHERAL BLOOD,Peripheral Blood,1,2,Peripheral Blood,1.0000,Blood,0.7786,Plasma,0.7263,Bone Marrow,0.6061,Peripheral Blood<;>B-Lymphocyte,0.5773
PERIPHERAL BLOOD / B-CELL NON-HODGKIN LYMPHOMA MANTLE CELL LYMPHOMA,Peripheral Blood<;>B-Lymphocyte,4,2,Peritoneum<;>B-Lymphocyte,0.4330,Peripheral Blood,0.4047,Pleural Fluid<;>B-Lymphocyte,0.3811,Peripheral Blood<;>B-Lymphocyte,0.3747,Pons Varolii<;>Medulla Oblongata<;>Cerebellum<;>Posterior Cranial Fossa<;>Cervical Spinal Cord,0.3632
"PERIPHERAL BLOOD, MANTLE CELL LYMPHOMA",Peripheral Blood,4,2,Peritoneum<;>B-Lymphocyte,0.5222,Peripheral Blood<;>B-Lymphocyte,0.4805,Bone Marrow<;>B-Lymphocyte,0.4757,Peripheral Blood,0.4755,Pleural Fluid<;>B-Lymphocyte,0.4534
PERIPHERAL BLOOD/B-CELL NON-HODGKIN LYMPHOMA,Peripheral Blood<;>B-Lymphocyte,1,2,Peripheral Blood<;>B-Lymphocyte,0.5992,Peripheral Blood,0.5818,Pleural Fluid<;>B-Lymphocyte,0.5531,Peritoneum<;>B-Lymphocyte,0.5258,Blood<;>B-Lymphocyte,0.5218
PERIPHERAL BLOOD/MANTLE CELL LYMPHOMA B CELL NON-HODGKIN'S LYMPHOMA,Peripheral Blood<;>B-Lymphocyte,2,2,Peritoneum<;>B-Lymphocyte,0.5023,Peripheral Blood<;>B-Lymphocyte,0.4791,Pleural Fluid<;>B-Lymphocyte,0.4650,Peripheral Blood,0.4403,Bone Marrow<;>B-Lymphocyte,0.4210
PERIPHERAL BLOODCD3-,Peripheral Blood,2,2,Peripheral Blood<;>B-Lymphocyte,0.5218,Peripheral Blood,0.5071,Blood<;>B-Lymphocyte,0.4645,Peritoneum<;>B-Lymphocyte,0.4593,Proximal,0.4519
PERIPHERAL LUNG,Peripheral Lung,1,2,Peripheral Lung,1.0000,Lung,0.8344,Central Lung,0.7847,Right Lung,0.7456,Lower Lobe of the Lung,0.7418
PERIPORTAL,Liver Acinus Zone 1,2,2,Portal,0.7168,Liver Acinus Zone 1,0.6804,Paraaortic Region,0.6305,Right Lobe of the Liver,0.6278,Perinephric,0.6172
PERIRECTAL,Anorectal,2,2,Rectum,0.7094,Anorectal,0.6866,Perineum,0.6664,Perinephric,0.6594,Rectum<;>Distal,0.6511
PERIRENAL,Perirenal Space,1,2,Perirenal Space,0.7984,Perinephric,0.7229,Paraaortic Region<;>Extra-Adrenal,0.7108,Retroperitoneal,0.7004,Extra-Adrenal<;>Renal,0.6823
PERITONEAL,Peritoneal,1,2,Peritoneal,1.0000,Peritoneum,0.8711,Retroperitoneum,0.7193,Peritoneum<;>Ovary,0.7068,Pelvic Peritoneum,0.6991
PERITONEAL EFFUSION/B-CELL NON-HODGKIN LYMPHOMA,Peritoneum<;>B-Lymphocyte,1,2,Peritoneum<;>B-Lymphocyte,0.5904,Pleural Fluid<;>B-Lymphocyte,0.5838,Pelvic Peritoneum<;>Peritoneal Effusion,0.5829,Ascites,0.5527,Peritoneal,0.5229
PERITONEAL EFFUSION/B-NHL DIFFUSE LARGE CELL,Peritoneum<;>B-Lymphocyte,4,2,Pleural Fluid<;>B-Lymphocyte,0.4719,Pelvic Peritoneum<;>Peritoneal Effusion,0.4672,Ascites,0.4552,Peritoneum<;>B-Lymphocyte,0.4417,Peritoneal,0.4158
PERITONEAL NODULE,Peritoneum,99,2,Peritoneal<;>Nodule,0.9776,Pelvic Mass,0.6436,Peritoneal,0.6231,Ascites,0.5733,Intraspinal<;>Pulmonary Nodule,0.5426
PERITONEAL NODULES,Peritoneal<;>Nodule,1,2,Peritoneal<;>Nodule,0.9643,Pelvic Mass,0.6319,Peritoneal,0.6269,Ascites,0.5866,Liver<;>Pelvis<;>Lymph Node,0.5813
PERITONEUM,Peritoneum,1,2,Peritoneum,1.0000,Peritoneal,0.8711,Pelvic Peritoneum,0.8027,Peritoneum<;>Ovary,0.7783,Abdominal Wall,0.6958
PERITONEUM OVARY,Peritoneum<;>Ovary,1,2,Peritoneum<;>Ovary,0.9739,Pelvic Peritoneum,0.7663,Peritoneum,0.7424,Omentum<;>Peritoneum<;>Uterus,0.6827,Ovary,0.6643
PHARYNX,Pharynx,1,2,Pharynx,1.0000,Hypopharynx,0.7563,Oropharynx,0.7376,Nasopharynx,0.6773,Palate,0.6434
PLASMA,Plasma,1,2,Plasma,1.0000,Peripheral Blood,0.7263,Blood,0.6639,Pleural Fluid,0.5400,Peritoneal,0.5004
PLEURA,Pleura,1,2,Pleura,1.0000,Lung<;>Pleura,0.9418,Chest<;>Lung<;>Pleura,0.9122,Right<;>Pleura,0.7380,Pleura<;>Lymph Node,0.7293
"PLEURA, LEFT",Left<;>Pleura,1,2,Left<;>Pleura,0.9742,Left<;>Chest Wall,0.6893,Right<;>Pleura,0.6820,Chest<;>Lung<;>Pleura,0.6779,Lung<;>Pleura,0.6746
"PLEURA, LYMPH NODE",Pleura<;>Lymph Node,1,2,Pleura<;>Lymph Node,0.9855,Chest<;>Lung<;>Pleura,0.7619,Lung<;>Pleura,0.7616,Pleura,0.7583,Right<;>Pleura,0.6393
"PLEURA, RIGHT",Right<;>Pleura,1,2,Right<;>Pleura,0.9750,Right<;>Lung<;>Pleura<;>Diaphragm,0.8145,Chest<;>Lung<;>Pleura,0.7138,Right<;>Chest Wall,0.7067,Lung<;>Pleura,0.7006
PLEURAL EFFUSION,Pleural Effusion,1,2,Pleural Effusion,1.0000,Pleural Fluid,0.8364,Pericardial Effusion,0.7645,Left<;>Pleural Effusion,0.7155,Right<;>Pleural Effusion,0.7032
"PLEURAL EFFUSION, LEFT",Left<;>Pleural Effusion,1,2,Left<;>Pleural Effusion,0.9775,Pleural Effusion,0.6619,Left<;>Pleura,0.6519,Right<;>Pleural Effusion,0.5836,Left<;>Retroperitoneum,0.5553
"PLEURAL EFFUSION, RIGHT",Right<;>Pleural Effusion,1,2,Right<;>Pleural Effusion,0.9829,Right<;>Pleura,0.6560,Pleural Effusion,0.6512,Left<;>Pleural Effusion,0.5569,Right<;>Lung<;>Pleura<;>Diaphragm,0.5566
PLEURAL EFFUSION/B-CELL NON-HODGKIN LYMPHOMA DLCL,Pleural Fluid<;>B-Lymphocyte,1,2,Pleural Fluid<;>B-Lymphocyte,0.5520,Pleural Effusion,0.4630,Left<;>Pleural Effusion,0.4159,Multifocal<;>Left<;>Frontal Lobe<;>Parietal Lobe<;>Temporal Lobe<;>Right<;>Occipital Lobe,0.4079,Pleural Fluid,0.4062
PLEURAL FLUID,Pleural Fluid,1,2,Pleural Fluid,1.0000,Pleural Effusion,0.8364,Lung<;>Pleura,0.6495,Pleura,0.6452,Chest<;>Lung<;>Pleura,0.6316
PLEURAL_FLUID,Pleural Fluid,1,2,Pleural Fluid,0.9766,Pleural Effusion,0.8247,Lung<;>Pleura,0.6587,Pleura,0.6547,Chest<;>Lung<;>Pleura,0.6442
PLUERA,Pleura,99,2,Presacral,0.4961,Buttock,0.4931,Pelvis<;>Buttock,0.4662,Back,0.4431,Ilium,0.4417
"PLUERA, LEFT",Left<;>Pleura,99,2,Left,0.6526,Left<;>Adnexa,0.6106,Left<;>Ilium,0.5798,Left<;>Retroperitoneal,0.5779,Left<;>Ovary,0.5714
"PLUERA, RIGHT",Right<;>Pleura,99,2,Right,0.5830,Right<;>Adnexa,0.5813,Right<;>Retroperitoneal,0.5811,Right<;>Diaphragm,0.5640,Right<;>Ilium,0.5614
PLUERAL FLUID,Pleural Fluid,1,2,Pleural Fluid,0.5377,Presacral,0.4879,Pleural Effusion,0.4724,Plasma,0.4509,Buttock,0.4404
PORTAL,Portal,1,2,Portal,1.0000,Pylorus,0.6463,Intrahepatic,0.6203,Portal Lymph Node<;>Metastasis,0.5908,Extrahepatic,0.5771
PORTAL LYMPH NODE METASTASIS,Portal Lymph Node<;>Metastasis,1,2,Portal Lymph Node<;>Metastasis,0.9800,Liver<;>Pelvis<;>Lymph Node,0.6621,Lymph Node<;>Metastasis,0.6274,Portacaval Lymph Node<;>Extra-Adrenal,0.6270,Spleen<;>Metastasis,0.6087
PORTO-CAVAL EXTRA ADRENAL PGL,Portacaval Lymph Node<;>Extra-Adrenal,3,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.7847,Retroperitoneal paraganglioma,0.7249,Portacaval Lymph Node<;>Extra-Adrenal,0.6086,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.5904,Paraaortic Region<;>Vena Cava<;>Retroperitoneal<;>Extra-Adrenal,0.5845
POSTERIOR ENDOMETRIUM,Posterior Endometrium,1,2,Posterior Endometrium,1.0000,Anterior Endometrium,0.8840,Lower<;>Abdomen<;>Pelvis<;>Uterus,0.5664,Uterus<;>Pelvis,0.5440,Uterus,0.5356
POSTERIOR FOSSA,Posterior Cranial Fossa,1,2,Posterior Cranial Fossa,0.9591,Cerebellum<;>Posterior Cranial Fossa,0.8551,Posterior Cranial Fossa<;>Vertebral Column,0.8100,Infratemporal Fossa,0.8035,Cerebellum<;>Posterior Cranial Fossa<;>Frontal Lobe,0.7604
"POSTERIOR FOSSA, BRAIN STEM",Posterior Cranial Fossa,2,2,Brain Stem,0.8024,Posterior Cranial Fossa,0.7548,Cerebellum<;>Posterior Cranial Fossa,0.7498,Pons Varolii<;>Cerebellum<;>Posterior Cranial Fossa,0.7379,Posterior Cranial Fossa<;>Vertebral Column,0.7202
"POSTERIOR FOSSA, CEREBELLUM",Cerebellum<;>Posterior Cranial Fossa,1,2,Cerebellum<;>Posterior Cranial Fossa,0.9758,Cerebellum<;>Posterior Cranial Fossa<;>Brain Ventricle,0.9001,Cerebellum<;>Posterior Cranial Fossa<;>Frontal Lobe,0.8487,Pons Varolii<;>Cerebellum<;>Posterior Cranial Fossa,0.8258,Posterior Cranial Fossa,0.8198
POSTERIOR FOSSA>SPINE,Posterior Cranial Fossa<;>Vertebral Column,1,2,Posterior Cranial Fossa<;>Vertebral Column,0.8989,Posterior Cranial Fossa,0.7622,Cerebellum<;>Posterior Cranial Fossa,0.7109,Cerebellum<;>Posterior Cranial Fossa<;>Cervical Spinal Cord<;>Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.6766,Pons Varolii<;>Cerebellum<;>Posterior Cranial Fossa,0.6347
PRESACRAL,Presacral,1,2,Presacral,1.0000,Pelvis<;>Buttock,0.6781,Pelvis<;>Retroperitoneum,0.6751,Retroperitoneum<;>Upper<;>Abdominal,0.6706,Lower<;>Abdomen<;>Pelvis,0.6699
PRIMARY,Primary,1,2,Primary,1.0000,Proximal,0.5926,Right,0.5440,Middle,0.5323,Metastatic,0.5319
PRIMARYTRUNK,Trunk,99,2,Primary,0.6764,Thalamus,0.5189,Thalamus<;>Cerebral Cortex,0.5142,Supratentorial,0.4961,Middle,0.4843
PROSTATE,Prostate Gland,1,2,Prostate Gland,0.9159,Base of the Prostate,0.7786,Middle Lobe of the Prostate,0.6734,Middle of the Prostate<;>Base of the Prostate,0.6638,Pelvis,0.6609
PROSTATETURP,Prostate Gland,1,2,Prostate Gland,0.6653,Base of the Prostate,0.6244,Middle of the Prostate<;>Apex of the Prostate<;>Base of the Prostate,0.5840,Middle of the Prostate<;>Base of the Prostate,0.5764,Apex of the Prostate,0.5712
PROXIMAL,Proximal,1,2,Proximal,1.0000,Distal,0.8377,Proximal<;>Middle,0.7856,Middle<;>Distal,0.7011,Distant,0.6711
PROXIMALMID,Proximal<;>Middle,3,2,Proximal,0.7036,Distal,0.6124,Proximal<;>Middle,0.6035,Middle<;>Distal,0.5794,Primary,0.5587
PSOAS MASS,Psoas Muscle,1,2,Psoas Muscle,0.6897,Pelvic Mass,0.6040,Inguinal Region<;>Metastasis,0.5044,Peritoneal<;>Nodule,0.5007,Skin Nodule,0.4965
PUBIC NONRESPONDING METASTSIS,Pubic Bone<;>Metastasis,1,2,Pubic Bone<;>Metastasis,0.6044,Presacral,0.4778,Gluteal Muscle<;>Metastasis,0.4641,Lesser Pelvis<;>Extra-Adrenal,0.4629,Nonmetastatic,0.4598
PYLORUS,Pylorus,1,2,Pylorus,1.0000,Antrum Pylori,0.7630,Gastric Cardia,0.6792,Portal,0.6463,Distal<;>Stomach,0.6310
R AXILLARY LYMPH NODE METASTASIS,Right<;>Axillary Lymph Node<;>Metastasis,1,2,Right<;>Axillary Lymph Node<;>Metastasis,0.9327,Right<;>Axillary Lymph Node,0.7756,Axillary Lymph Node,0.6002,Axillary<;>Soft Tissue<;>Metastasis,0.5922,Left<;>Axillary Lymph Node,0.5771
R CHEST WALL NODULAR METASTASIS,Right<;>Chest Wall<;>Metastasis,1,2,Right<;>Chest Wall<;>Metastasis,0.7361,Right<;>Axillary Lymph Node<;>Metastasis,0.5863,Chest Wall<;>Metastasis,0.5596,Right<;>Mediastinal Lymph Node,0.5552,Skin<;>Chest Wall<;>Metastasis,0.5169
R ELBOW METASTASIS,Right<;>Elbow Joint<;>Metastasis,1,2,Right<;>Elbow Joint<;>Metastasis,0.9299,Elbow Joint<;>Metastasis,0.7540,Right<;>Axillary Lymph Node<;>Metastasis,0.5594,Forearm<;>Metastasis,0.5488,Right<;>Chest Wall<;>Metastasis,0.5278
R OCCIPITAL BRAIN,Right<;>Occipital Lobe,1,2,Right<;>Occipital Lobe,0.8713,Right<;>Cerebellum<;>Occipital Lobe,0.8057,Right<;>Parietal Lobe<;>Occipital Lobe,0.8013,Right<;>Temporal Lobe<;>Occipital Lobe,0.7659,Occipital Lobe,0.6922
RECTUM,Rectum,1,2,Rectum,1.0000,Rectum<;>Upper,0.8779,Rectum<;>Distal,0.8498,Rectum<;>Middle,0.8079,Rectum<;>Distal<;>Middle,0.7769
REGIONAL CUTANEOUS OR SUBCUTANEOUS TISSUE,Skin/Subcutaneous Tissue,1,2,Skin/Subcutaneous Tissue,0.8774,Limb<;>Skin/Subcutaneous Tissue,0.8255,Skin,0.6867,Skin/Subcutaneous Tissue<;>Trunk,0.6490,Soft Tissue,0.6434
REGIONAL CUTANEOUS OR SUBCUTANEOUS TISSUE INCLUDES SATELLITE AND IN-TRANSIT METASTASIS,Skin/Subcutaneous Tissue<;>Metastasis,1,2,Skin/Subcutaneous Tissue<;>Metastasis,0.7620,Metastatic Malignant Neoplasm in the Skin,0.6953,Skin<;>Metastasis,0.6504,Soft Tissue<;>Metastasis,0.6204,Metastatic,0.6022
REGIONAL CUTANEOUS OR SUBCUTANEOUS TISSUETRUNK,Skin/Subcutaneous Tissue<;>Trunk,99,2,Skin/Subcutaneous Tissue,0.6732,Limb<;>Skin/Subcutaneous Tissue,0.6132,Skin/Subcutaneous Tissue<;>Metastasis,0.6014,Skin Nodule,0.5416,Skin<;>Metastasis,0.5190
REGIONAL LYMPH NODE,Regional Lymph Node,1,2,Regional Lymph Node,1.0000,Limb<;>Regional Lymph Node,0.8909,Lymph Node,0.8514,Head and Neck<;>Regional Lymph Node,0.8098,Limb<;>Regional Lymph Node<;>Trunk,0.7890
REGIONAL LYMPH NODETRUNK,Regional Lymph Node<;>Trunk,99,2,Regional Lymph Node,0.9262,Limb<;>Regional Lymph Node,0.8171,Lymph Node,0.7636,Limb<;>Regional Lymph Node<;>Trunk,0.7578,Lymph Node<;>Metastasis,0.7549
REGIONAL NODES,Regional Lymph Node,1,2,Regional Lymph Node,0.9665,Limb<;>Regional Lymph Node,0.8505,Lymph Node,0.8014,Head and Neck<;>Regional Lymph Node,0.7870,Limb<;>Regional Lymph Node<;>Trunk,0.7694
REGIONAL RECURRENCE,Regional,4,2,Local-Regional<;>Distant,0.7524,Distant Metastasis,0.6799,Metastatic,0.6590,Regional,0.6492,Metastasis,0.6421
RENAL,Renal,1,2,Renal,1.0000,Kidney,0.9284,Renal Pelvis,0.6524,Liver,0.5916,Extra-Adrenal<;>Renal,0.5849
RENAL PELVIS,Renal Pelvis,1,2,Renal Pelvis,1.0000,Ureter<;>Renal Pelvis,0.8303,Bladder<;>Ureter<;>Renal Pelvis,0.7938,Pelvis,0.7662,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.7000
RENAL PELVIS; URETER,Ureter<;>Renal Pelvis,1,2,Ureter<;>Renal Pelvis,0.9019,Bladder<;>Ureter<;>Renal Pelvis,0.8558,Renal Pelvis,0.7331,Ureter,0.7244,Bladder<;>Ureter,0.7053
RENAL VEIN,Renal Vein,1,2,Renal Vein,1.0000,Renal,0.4369,Kidney,0.3949,Renal Pelvis,0.3877,Paraaortic Region<;>Vena Cava<;>Extra-Adrenal,0.3717
RETROCAVAL RETROPERITONEAL EXTRA ADRENAL PGL,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,3,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8615,Retroperitoneal paraganglioma,0.8059,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,0.6659,Retrocaval<;>Retroperitoneum<;>Extra-Adrenal,0.6527,Retroperitoneal<;>Extra-Adrenal,0.6058
RETROCAVAL RETROPERITONEUM EXTRA ADRENAL PGL,Retrocaval<;>Retroperitoneum<;>Extra-Adrenal,3,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8502,Retroperitoneal paraganglioma,0.7899,Retrocaval<;>Retroperitoneum<;>Extra-Adrenal,0.6564,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,0.6561,Retroperitoneal<;>Extra-Adrenal,0.5915
RETROMOLAR TRIGONE,Retromolar Trigone,1,2,Retromolar Trigone,1.0000,Infratemporal Fossa,0.6269,Maxillary Sinus,0.5455,Maxilla,0.5373,Right<;>Temporal Lobe<;>Occipital Lobe,0.5327
RETROPERITONEAL,Retroperitoneal,1,2,Retroperitoneal,1.0000,Retroperitoneum,0.8812,Retroperitoneal<;>Extra-Adrenal,0.8653,Right<;>Retroperitoneal,0.8469,Pelvis<;>Retroperitoneum,0.8327
RETROPERITONEAL EXTRA ADRENAL PGL,Retroperitoneal<;>Extra-Adrenal,3,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.9047,Retroperitoneal paraganglioma,0.8510,Retroperitoneal<;>Extra-Adrenal,0.6766,Retroperitoneal,0.6106,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,0.6101
RETROPERITONEAL LYMPH NODE,Retroperitoneal Lymph Node,1,2,Retroperitoneal Lymph Node,1.0000,Right<;>Retroperitoneal Lymph Node,0.9237,Aortocaval Lymph Node<;>Retroperitoneal<;>Extra-Adrenal,0.7663,Retroperitoneal,0.7643,Paraaortic Lymph Node,0.7522
RETROPERITONEAL LYMPH NODE 1 YEAR PRIOR NOT MATCHING BIOPSY,Retroperitoneal Lymph Node,1,2,Retroperitoneal Lymph Node,0.6320,Right<;>Retroperitoneal Lymph Node,0.5894,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.5665,Aortocaval Lymph Node<;>Retroperitoneal<;>Extra-Adrenal,0.5636,Retroperitoneal,0.5506
RETROPERITONEAL MASS,Retroperitoneal,1,2,Retroperitoneal,0.8113,Retroperitoneal<;>Extra-Adrenal,0.7717,Pelvis<;>Retroperitoneum,0.7587,Retroperitoneal paraganglioma,0.7552,Retroperitoneum,0.7509
RETROPERITONEAL PELVIS,Pelvis<;>Retroperitoneum,1,2,Pelvis<;>Retroperitoneum,0.9306,Retroperitoneal,0.8802,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.8590,Retroperitoneum,0.8541,Right<;>Retroperitoneal,0.8054
RETROPERITONEUM,Retroperitoneum,1,2,Retroperitoneum,1.0000,Pelvis<;>Retroperitoneum,0.9408,Retroperitoneal,0.8812,Retroperitoneum<;>Upper<;>Abdominal,0.8803,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.8662
RETROPERITONEUM/UPPER ABDOMINAL,Retroperitoneum<;>Upper<;>Abdominal,1,2,Retroperitoneum<;>Upper<;>Abdominal,0.9523,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.8924,Retroperitoneum,0.8690,Pelvis<;>Retroperitoneum,0.8405,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.8020
RETROPERITONEUM/UPPER ABDOMINAL - COLON,Retroperitoneum<;>Upper<;>Abdominal<;>Colon,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Colon,0.8804,Retroperitoneum<;>Upper<;>Abdominal,0.7994,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.7692,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.7463,Retroperitoneum,0.7151
RETROPERITONEUM/UPPER ABDOMINAL - GASTRIC,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,0.8866,Retroperitoneum<;>Upper<;>Abdominal,0.8230,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.8162,Retroperitoneum,0.7237,Pelvis<;>Retroperitoneum,0.7083
RETROPERITONEUM/UPPER ABDOMINAL - INTRAABDOMINAL,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,1,2,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9361,Retroperitoneum<;>Upper<;>Abdominal,0.9090,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.8293,Retroperitoneum,0.8059,Pelvis<;>Retroperitoneum,0.7806
RETROPERITONEUM/UPPER ABDOMINAL - INTRAABDOMINALRETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,1,2,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.8201,Retroperitoneum<;>Upper<;>Abdominal,0.7693,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.6972,Retroperitoneum,0.6795,Pelvis<;>Retroperitoneum,0.6578
RETROPERITONEUM/UPPER ABDOMINAL - KIDNEY,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9093,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.8121,Kidney<;>Liver<;>Retroperitoneum<;>Upper<;>Abdominal,0.8012,Retroperitoneum<;>Upper<;>Abdominal,0.7925,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.7659
RETROPERITONEUM/UPPER ABDOMINAL - KIDNEYRETROPERITONEUM/UPPER ABDOMINAL - LIVERRETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,2,2,Kidney<;>Liver<;>Retroperitoneum<;>Upper<;>Abdominal,0.7708,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.7528,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.6862,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.6676,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,0.6443
RETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Retroperitoneum<;>Upper<;>Abdominal,1,2,Retroperitoneum<;>Upper<;>Abdominal,0.8026,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.7703,Retroperitoneum,0.7311,Pelvis<;>Retroperitoneum,0.6973,Retroperitoneal,0.6619
RETROPERITONEUM/UPPER ABDOMINAL - PANCREAS,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,0.9034,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.7699,Retroperitoneum<;>Upper<;>Abdominal,0.7688,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,0.6800,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.6786
RETROPERITONEUM/UPPER ABDOMINAL - RETROPERITONEUM,Retroperitoneum<;>Upper<;>Abdominal,1,2,Retroperitoneum<;>Upper<;>Abdominal,0.9320,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.8898,Retroperitoneum,0.8614,Pelvis<;>Retroperitoneum,0.8372,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.8107
RETROPERITONEUM/UPPER ABDOMINAL - RETROPERITONEUMRETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Retroperitoneum<;>Upper<;>Abdominal,1,2,Retroperitoneum<;>Upper<;>Abdominal,0.7911,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.7877,Retroperitoneum,0.7099,Pelvis<;>Retroperitoneum,0.6843,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.6657
RETROPERITONEUM/UPPER ABDOMINAL - RETROPERITONEUMRETROPERITONEUM/UPPER ABDOMINAL - SMALL INTESTINESRETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.7555,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.7144,Retroperitoneum<;>Upper<;>Abdominal,0.6549,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,0.6512,Kidney<;>Liver<;>Retroperitoneum<;>Upper<;>Abdominal,0.5965
