original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
DERMATOFIBROSARCOMA PROTUBERANS,Dermatofibrosarcoma Protuberans,1,2,Dermatofibrosarcoma Protuberans,1.0000,Skin Fibrous Histiocytoma,0.7396,Follicular Dendritic Cell Sarcoma,0.7179,Myxoinflammatory Fibroblastic Sarcoma,0.7172,Plexiform Fibrohistiocytic Tumor,0.7062
DESCENDING COLON,Descending Colon,1,2,Descending Colon,1.0000,Ascending Colon,0.8431,Transverse Colon,0.8402,Sigmoid Colon,0.7686,Colon,0.7073
DESMOID FIBROMATOSIS,Desmoid Fibromatosis,1,2,Desmoid Fibromatosis,1.0000,Desmoplastic,0.8282,Fibromatosis,0.7921,Solitary Fibrous Tumor,0.7142,Skin Fibrous Histiocytoma,0.6974
DESMOID TUMOR,Desmoid Fibromatosis,1,2,Desmoid Fibromatosis,0.9005,Desmoplastic,0.8821,Desmoplastic Small Round Cell Tumor,0.7733,Desmoplastic Melanoma,0.7705,Desmoplastic Neurotropic Melanoma,0.7408
DESMOID/AGGRESSIVE FIBROMATOSIS,Desmoid Fibromatosis,1,2,Desmoid Fibromatosis,0.9406,Desmoplastic,0.8171,Fibromatosis,0.7375,Solitary Fibrous Tumor,0.7154,Desmoplastic Neurotropic Melanoma,0.7121
DESMOPLASTIC,Desmoplastic,1,2,Desmoplastic,1.0000,Desmoid Fibromatosis,0.8282,Fibromatosis,0.7401,Desmoplastic Melanoma,0.7203,Desmoplastic Small Round Cell Tumor,0.6813
DESMOPLASTIC MELANOMA,Desmoplastic Melanoma,1,2,Desmoplastic Melanoma,1.0000,Desmoplastic Neurotropic Melanoma,0.9056,Desmoplastic Small Round Cell Tumor,0.7653,Desmoplastic,0.7203,Spitz Melanoma,0.7202
DESMOPLASTIC SMALL ROUND CELL TUMOR,Desmoplastic Small Round Cell Tumor,1,2,Desmoplastic Small Round Cell Tumor,1.0000,Desmoplastic Small Round Cell Tumor<;>Ewing Sarcoma,0.7822,Round Cell Sarcoma,0.7721,Desmoplastic Melanoma,0.7653,Desmoplastic Neurotropic Melanoma,0.7653
DESMOPLASTIC SMALL-ROUND-CELL TUMOR,Desmoplastic Small Round Cell Tumor,1,2,Desmoplastic Small Round Cell Tumor,0.9932,Desmoplastic Small Round Cell Tumor<;>Ewing Sarcoma,0.7891,Desmoplastic Neurotropic Melanoma,0.7712,Desmoplastic Melanoma,0.7681,Round Cell Sarcoma,0.7575
DESMOPLASTIC/NODULAR MEDULLOBLASTOMA,Desmoplastic/Nodular Medulloblastoma,1,2,Desmoplastic/Nodular Medulloblastoma,1.0000,Medulloblastoma,0.8458,"Medulloblastoma, Non-WNT/Non-SHH, Group 3",0.8366,Primitive Neuroectodermal Tumor<;>Medulloblastoma,0.8294,Anaplastic Medulloblastoma,0.8238
DIABETES DIAGNOSIS INDICATOR,Diabetes Mellitus,1,2,Diabetes Mellitus,0.7715,Ductal,0.4764,Distant,0.4718,Breast Ductal Carcinoma In Situ,0.4674,Diffuse,0.4660
DIAPHRAGM,Diaphragm,1,2,Diaphragm,1.0000,Peritoneum,0.5943,Pleura,0.5552,Abdomen,0.5226,Abdominal Wall,0.5181
DIFFSE LARGE B-CELL LYMPHOMA,Diffuse Large B-Cell Lymphoma,1,2,Diffuse Large B-Cell Lymphoma,0.8499,"High Grade B-Cell Lymphoma, Not Otherwise Specified",0.7743,T-Cell/Histiocyte-Rich Large B-Cell Lymphoma,0.7408,Burkitt Lymphoma,0.7353,Centroblastic Lymphoma,0.7257
DIFFUSE,Diffuse,1,2,Diffuse,1.0000,Anaplastic Lesion<;>Diffuse,0.6738,Distant,0.6736,Diffuse Glioma,0.6476,Localized,0.6301
DIFFUSE (LINITUS-PLASTICUS),Linitis Plastica,1,2,Linitis Plastica,0.8212,Diffuse,0.6293,Dedifferentiated Liposarcoma,0.5790,Pleomorphic Liposarcoma,0.5716,Diffuse Glioma,0.5551
DIFFUSE ANAPLASIA,Anaplastic Lesion<;>Diffuse,1,2,Anaplastic Lesion<;>Diffuse,0.8163,"Malignant Lymphoma, Histiocytic, Diffuse",0.7256,Diffuse Glioma,0.6985,Anaplastic,0.6957,Diffuse Astrocytoma,0.6868
DIFFUSE ASTROCYTOMA,Diffuse Astrocytoma,1,2,Diffuse Astrocytoma,1.0000,Astrocytoma,0.8898,Anaplastic Astrocytoma,0.8497,Diffuse Glioma,0.8400,High Grade Astrocytic Tumor,0.8137
"DIFFUSE ASTROCYTOMA, IDH-MUTANT","Astrocytoma, IDH-Mutant, Grade 2",2,2,"Astrocytoma, IDH-Mutant, Grade 3",0.8989,"Astrocytoma, IDH-Mutant, Grade 2",0.8929,"Anaplastic Astrocytoma, IDH-Wildtype",0.8918,"Astrocytoma, IDH-Mutant, Grade 4",0.8611,"Glioblastoma, IDH-Wildtype",0.8418
DIFFUSE GLIOMA,Diffuse Glioma,1,2,Diffuse Glioma,1.0000,Glioma,0.8447,Diffuse Astrocytoma,0.8400,Diffuse Midline Glioma,0.7965,Malignant Glioma,0.7806
DIFFUSE INTRINSIC PONTINE GLIOMA,Diffuse Intrinsic Pontine Glioma,1,2,Diffuse Intrinsic Pontine Glioma,1.0000,Diffuse Midline Glioma,0.7477,Diffuse Leptomeningeal Glioneuronal Tumor,0.7080,"Glioblastoma, IDH-Wildtype<;>Glioblastoma with Primitive Neuronal Component",0.6897,Diffuse Glioma,0.6878
DIFFUSE LARGE B-CELL LYMPHOMA,Diffuse Large B-Cell Lymphoma,1,2,Diffuse Large B-Cell Lymphoma,1.0000,"Malignant Lymphoma, Large Cell, Non-Cleaved<;>Diffuse",0.8367,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,0.8275,Diffuse Large B-Cell Lymphoma Activated B-Cell Type,0.8023,"High Grade B-Cell Lymphoma, Not Otherwise Specified",0.7989
DIFFUSE LARGE B-CELL LYMPHOMA DLBCL,Diffuse Large B-Cell Lymphoma,1,2,Diffuse Large B-Cell Lymphoma,0.9277,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,0.8086,"Malignant Lymphoma, Large Cell, Non-Cleaved<;>Diffuse",0.8029,Diffuse Large B-Cell Lymphoma Activated B-Cell Type,0.7745,"High Grade B-Cell Lymphoma, Not Otherwise Specified",0.7553
DIFFUSE LARGE B-CELL LYMPHOMA DLBCL NOS ANY ANATOMIC SITE NODAL OR EXTRANODAL,Diffuse Large B-Cell Lymphoma,1,2,Diffuse Large B-Cell Lymphoma,0.7833,"Malignant Lymphoma, Large Cell, Non-Cleaved<;>Diffuse",0.7224,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,0.7205,Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System,0.6818,Diffuse Large B-Cell Lymphoma Activated B-Cell Type,0.6536
"DIFFUSE LARGE B-CELL LYMPHOMA, NOS",Diffuse Large B-Cell Lymphoma,1,2,Diffuse Large B-Cell Lymphoma,0.9952,"Malignant Lymphoma, Large Cell, Non-Cleaved<;>Diffuse",0.8334,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,0.8236,"High Grade B-Cell Lymphoma, Not Otherwise Specified",0.8005,Diffuse Large B-Cell Lymphoma Activated B-Cell Type,0.7852
DIFFUSE LARGE CELL LYMPHOMA NON-CLEAVED TYPE,"Malignant Lymphoma, Large Cell, Non-Cleaved<;>Diffuse",1,2,"Malignant Lymphoma, Large Cell, Non-Cleaved<;>Diffuse",0.9568,Diffuse Large B-Cell Lymphoma,0.8392,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,0.7532,Diffuse Large B-Cell Lymphoma Activated B-Cell Type,0.7347,"Malignant Lymphoma, Histiocytic, Diffuse",0.7156
DIFFUSE LEPTOMENINGEAL  GLIONEURONAL TUMOR,Diffuse Leptomeningeal Glioneuronal Tumor,1,2,Diffuse Leptomeningeal Glioneuronal Tumor,1.0000,Diffuse Midline Glioma,0.8029,Glioneuronal Tumor,0.7663,Diffuse Glioma,0.7467,Diffuse Intrinsic Pontine Glioma,0.7080
DIFFUSE LINITUS-PLASTICUS,Linitis Plastica,1,2,Linitis Plastica,0.8475,Dedifferentiated Liposarcoma,0.6050,Pleomorphic Liposarcoma,0.5951,Well Differentiated Liposarcoma,0.5622,Atypical Lipomatous Tumor/Well Differentiated Liposarcoma,0.5519
DIFFUSE MALIGNANT MESOTHELIOMA - NOS,Diffuse Malignant Mesothelioma,1,2,Diffuse Malignant Mesothelioma,0.9882,Sarcomatoid Mesothelioma,0.8330,Mesothelioma,0.8074,Biphasic Mesothelioma,0.8013,Epithelioid Mesothelioma,0.7827
DIFFUSE MIDLINE GLIOMA,Diffuse Midline Glioma,1,2,Diffuse Midline Glioma,1.0000,Diffuse Leptomeningeal Glioneuronal Tumor,0.8029,Diffuse Glioma,0.7965,Diffuse Intrinsic Pontine Glioma,0.7477,Angiocentric Glioma,0.7152
"DIFFUSE MIDLINE GLIOMA, H3K27M MUTANT","Diffuse Midline Glioma, H3 K27M-Mutant",1,2,"Diffuse Midline Glioma, H3 K27M-Mutant",0.8827,Diffuse Midline Glioma,0.6922,"Astrocytoma, IDH-Mutant, Grade 3",0.6215,Diffuse Leptomeningeal Glioneuronal Tumor,0.6196,"Astrocytoma, IDH-Mutant, Grade 2",0.6104
DIFFUSE SCLEROSING VARIANT,Diffuse Sclerosing Variant Thyroid Gland Papillary Carcinoma,1,2,Diffuse Sclerosing Variant Thyroid Gland Papillary Carcinoma,0.7085,Anaplastic Lesion<;>Spindle Cell/Sclerosing Rhabdomyosarcoma<;>Diffuse,0.6542,"Malignant Lymphoma, Histiocytic, Diffuse",0.6454,Sclerosing Epithelioid Fibrosarcoma,0.6327,Disseminated Juvenile Xanthogranuloma,0.6232
DIFFUSE TYPE STOMACH ADENOCARCINOMA,Gastric Diffuse Adenocarcinoma,1,2,Gastric Diffuse Adenocarcinoma,0.9654,Gastric Adenocarcinoma,0.7879,Gastric Intestinal-Type Adenocarcinoma,0.7642,Gastric Poorly Cohesive Adenocarcinoma,0.7513,Gastric Tubular Adenocarcinoma,0.7503
DIFFUSE_ADENOCARCINOMA,Gastric Diffuse Adenocarcinoma,3,2,Adenocarcinoma<;>Undifferentiated,0.8220,Adenocarcinoma,0.8213,Gastric Diffuse Adenocarcinoma,0.8184,Poorly Differentiated Adenocarcinoma,0.8077,Adenocarcinoma<;>Well Differentiated,0.8022
DIFFUSE_GASTRIC,Gastric Diffuse Adenocarcinoma,1,2,Gastric Diffuse Adenocarcinoma,0.7266,Gastric,0.7190,Diffuse,0.6686,Stomach,0.6505,Gastric Carcinoma,0.6210
DIFFUSE_HISTIOCYTIC_LYMPHOMA,"Malignant Lymphoma, Histiocytic, Diffuse",1,2,"Malignant Lymphoma, Histiocytic, Diffuse",0.9659,True Histiocytic Lymphoma,0.8735,Diffuse Large B-Cell Lymphoma,0.8129,"Malignant Lymphoma, Large Cell, Non-Cleaved<;>Diffuse",0.7814,Histiocytic Sarcoma,0.7642
DIFFUSE_LARGE_B_CELL_LYMPHOMA,Diffuse Large B-Cell Lymphoma,1,2,Diffuse Large B-Cell Lymphoma,0.9744,"Malignant Lymphoma, Large Cell, Non-Cleaved<;>Diffuse",0.8504,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,0.8057,"High Grade B-Cell Lymphoma, Not Otherwise Specified",0.8031,Diffuse Large B-Cell Lymphoma Activated B-Cell Type,0.7666
DIPG,Diffuse Intrinsic Pontine Glioma,1,2,Diffuse Intrinsic Pontine Glioma,0.5421,Diffuse Glioma,0.5020,Low Grade Glioma,0.4743,"Astrocytoma, IDH-Mutant, Grade 2",0.4725,"Glioblastoma, IDH-Wildtype",0.4681
DIPLOID,Diploidy,1,2,Diploidy,0.9241,Near-Haploidy,0.7668,Normal Karyotype,0.6781,Hypodiploidy,0.6661,Hyperdiploidy,0.6492
DISSEMINATED JUVENILE XANTHOGRANULOMA,Disseminated Juvenile Xanthogranuloma,1,2,Disseminated Juvenile Xanthogranuloma,1.0000,Pleomorphic Xanthoastrocytoma,0.7085,Anaplastic Pleomorphic Xanthoastrocytoma,0.6573,Langerhans Cell Histiocytosis,0.6151,Follicular Dendritic Cell Sarcoma,0.5933
DISTAL,Distal,1,2,Distal,1.0000,Distant,0.7511,Distant Metastasis,0.5920,Extrahepatic,0.5831,Metastatic,0.5791
DISTANT,Distant,1,2,Distant,1.0000,Distant Metastasis,0.8234,Distal,0.7511,Metastatic,0.7292,Metastasis,0.7286
DISTANT METASTASIS,Distant Metastasis,1,2,Distant Metastasis,1.0000,Metastasis,0.8905,Metastatic,0.8783,Metastatic Lesion,0.8382,Distant,0.8234
DISTANT METASTASIS: LUNG,Distant Metastasis<;>Lung,1,2,Distant Metastasis<;>Lung,0.9874,Distant Metastasis,0.7623,Metastatic Lesion,0.6507,Metastatic Malignant Neoplasm in the Regional Lymph Nodes,0.6492,Metastatic,0.6355
DISTANT METASTASIS: S.C.,Distant Metastasis,1,2,Distant Metastasis,0.7656,Metastatic Lesion,0.6875,Distant Metastasis<;>Lung,0.6865,Metastatic,0.6666,Metastatic Lesion<;>Recurrent,0.6382
DISTANT METS,Distant Metastasis,1,2,Distant Metastasis,0.7722,Distant,0.7130,Metastatic,0.7080,Metastatic Lesion,0.6980,Metastasis,0.6824
DLBC,Diffuse Large B-Cell Lymphoma,1,2,Diffuse Large B-Cell Lymphoma,0.5723,Diffuse Large B-Cell Lymphoma Activated B-Cell Type,0.5591,Breast Ductal Carcinoma In Situ,0.5492,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,0.5351,Basal,0.5209
DLBCL,Diffuse Large B-Cell Lymphoma,1,2,Diffuse Large B-Cell Lymphoma,0.8559,Centroblastic Lymphoma,0.7959,"High Grade B-Cell Lymphoma, Not Otherwise Specified",0.7949,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,0.7589,B-Cell Non-Hodgkin Lymphoma,0.7509
DOWN SYNDROME,Down Syndrome,1,2,Down Syndrome,1.0000,Hypodiploidy,0.5851,Myeloid Leukemia Associated with Down Syndrome,0.5381,Masked Near-Haploidy,0.4969,B Lymphoblastic Leukemia/Lymphoma with Hypodiploidy,0.4895
DOWN SYNDROME; ACUTE MEGAKARYOBLASTIC LEUKAEMIA,Myeloid Leukemia Associated with Down Syndrome,3,2,Acute Megakaryoblastic Leukemia<;>Down Syndrome,0.9672,Acute Megakaryoblastic Leukemia,0.8516,Myeloid Leukemia Associated with Down Syndrome,0.7698,Acute Myeloid Leukemia with Multilineage Dysplasia,0.7208,Acute Myelomonocytic Leukemia,0.7046
DUCT,Duct,1,2,Duct,1.0000,Ductal,0.9098,Bile Duct,0.7276,Tubular,0.6579,Breast Ductal Carcinoma In Situ,0.5726
DUCTAL,Ductal,1,2,Ductal,1.0000,Duct,0.9098,Breast Ductal Carcinoma,0.6927,Breast Ductal Carcinoma In Situ,0.6671,Tubular,0.6549
DUCTAL ADENOCARCINOMA,Pancreatic Ductal Adenocarcinoma,2,2,Breast Ductal Carcinoma,0.8804,Pancreatic Ductal Adenocarcinoma,0.8313,Prostate Ductal Adenocarcinoma,0.8046,Adenocarcinoma,0.7706,Breast Adenocarcinoma,0.7613
"DUCTAL ADENOCARCINOMA, EXOCRINE",Pancreatic Ductal Adenocarcinoma<;>Exocrine Gland,1,2,Pancreatic Ductal Adenocarcinoma<;>Exocrine Gland,0.9308,Pancreatic Ductal Adenocarcinoma,0.8655,Acinar Cell Carcinoma,0.7974,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland<;>Ductal,0.7879,Pancreatic Mixed Acinar-Ductal Carcinoma,0.7642
DUCTAL ADENOSQUAMOUS CARCINOMA,Pancreatic Adenosquamous Carcinoma<;>Ductal,1,2,Pancreatic Adenosquamous Carcinoma<;>Ductal,0.8128,Adenosquamous Carcinoma,0.7905,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland<;>Ductal,0.7608,Pancreatic Ductal Adenocarcinoma<;>Pancreatic Adenosquamous Carcinoma,0.7240,Cervical Adenosquamous Carcinoma,0.7238
"DUCTAL ADENOSQUAMOUS CARCINOMA, EXOCRINE",Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland<;>Ductal,1,2,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland<;>Ductal,0.9088,Pancreatic Adenosquamous Carcinoma<;>Ductal,0.8626,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland,0.8483,Pancreatic Ductal Adenocarcinoma<;>Exocrine Gland,0.8385,Pancreatic Ductal Adenocarcinoma<;>Pancreatic Adenosquamous Carcinoma,0.7881
DUCTAL AND LOBULAR,Breast Mixed Ductal and Lobular Carcinoma,99,2,Ductal,0.8180,Lobular,0.7691,Duct,0.7057,Breast Ductal Carcinoma,0.6868,Invasive Breast Ductal Carcinoma and Lobular Carcinoma,0.6701
DUCTAL AND LOBULAR FEATURES,Breast Mixed Ductal and Lobular Carcinoma,99,2,Lobular,0.7632,Ductal,0.7386,Duct,0.6580,Invasive Breast Ductal Carcinoma and Lobular Carcinoma,0.6395,Invasive Breast Ductal Carcinoma and Invasive Lobular Carcinoma,0.6097
DUCTAL AND MICROPAPILLARY,Ductal<;>Micropapillary Growth Pattern,1,2,Ductal<;>Micropapillary Growth Pattern,0.8065,Ductal,0.7015,Micropapillary Growth Pattern,0.6959,Pancreatic Intraductal Tubulopapillary Neoplasm,0.6381,Breast Ductal Carcinoma,0.6235
DUCTAL CARCINOMA,Breast Ductal Carcinoma,1,2,Breast Ductal Carcinoma,0.9431,Breast Ductal Carcinoma In Situ,0.7550,Ductal,0.7458,Pancreatic Ductal Adenocarcinoma,0.7335,Invasive Breast Carcinoma,0.7151
DUCTAL CARCINOMA IN SITU DCIS,Breast Ductal Carcinoma In Situ,1,2,Breast Ductal Carcinoma In Situ,0.9138,Microinvasive Breast Carcinoma,0.7095,Breast Ductal Carcinoma,0.6963,Invasive Breast Carcinoma of No Special Type,0.6867,Invasive Breast Ductal Carcinoma and Invasive Lobular Carcinoma,0.6755
DUCTAL CARCINOMA- MAMMARY GLAND,Breast Ductal Carcinoma,1,2,Breast Ductal Carcinoma,0.9511,Breast Ductal Carcinoma In Situ,0.7493,Breast Adenocarcinoma,0.7490,Breast Carcinoma,0.7345,Invasive Breast Carcinoma,0.7140
DUCTAL CARCINOMA- MAMMARY GLAND; BREAST; DUCT; METASTATIC SITE: PLEURAL EFFUSION;,Breast Ductal Carcinoma<;>Pleural Effusion<;>Site of Metastasis,1,2,Breast Ductal Carcinoma<;>Pleural Effusion<;>Site of Metastasis,0.8689,Breast Adenocarcinoma<;>Pleural Effusion<;>Site of Metastasis,0.7607,Pleural Effusion<;>Site of Metastasis,0.6809,Breast Papillary Ductal Carcinoma with Invasion,0.5557,Distant Metastasis<;>Lung,0.5451
DUCTAL/LOBULAR,Breast Mixed Ductal and Lobular Carcinoma,99,2,Ductal,0.8191,Lobular,0.7868,Duct,0.7019,Breast Ductal Carcinoma,0.6888,Invasive Breast Ductal Carcinoma and Lobular Carcinoma,0.6748
DUCTAL/NST,Breast Ductal Carcinoma,4,2,Ductal,0.7420,Duct,0.6476,Breast Ductal Carcinoma In Situ,0.6413,Breast Ductal Carcinoma,0.6123,Pancreatic Intraductal Tubulopapillary Neoplasm,0.6070
DUCTAL_CARCINOMA,Breast Ductal Carcinoma,1,2,Breast Ductal Carcinoma,0.9217,Ductal,0.7817,Breast Ductal Carcinoma In Situ,0.7638,Pancreatic Ductal Adenocarcinoma,0.7062,Prostate Ductal Adenocarcinoma,0.6882
DUODENAL ADENOCARCINOMA,Duodenal Adenocarcinoma,1,2,Duodenal Adenocarcinoma,1.0000,Pancreatic Ductal Adenocarcinoma,0.6862,Distal Bile Duct Adenocarcinoma,0.6644,Gastric Intestinal-Type Adenocarcinoma,0.6583,Gastric Diffuse Adenocarcinoma,0.6299
DUODENAL_ADENOCARCINOMA,Duodenal Adenocarcinoma,1,2,Duodenal Adenocarcinoma,0.9745,Pancreatic Ductal Adenocarcinoma,0.6792,Gastric Intestinal-Type Adenocarcinoma,0.6510,Gastric Diffuse Adenocarcinoma,0.6296,Distal Bile Duct Adenocarcinoma,0.6219
DYSEMBRYOPLASTIC NEUROEPITHELIAL TUMOR,Dysembryoplastic Neuroepithelial Tumor,1,2,Dysembryoplastic Neuroepithelial Tumor,1.0000,Primitive Neuroectodermal Tumor,0.7733,Neuroepithelial Neoplasm,0.7427,Peripheral Primitive Neuroectodermal Tumor,0.7174,Polymorphous Low Grade Neuroepithelial Tumor of the Young,0.7131
DYSGERMINOMA,Ovarian Dysgerminoma,1,2,Ovarian Dysgerminoma,0.7907,Ovarian Dysgerminoma<;>Yolk Sac Tumor,0.6314,Ganglioglioma,0.6189,Ganglioneuroblastoma,0.6147,Dysembryoplastic Neuroepithelial Tumor,0.5990
EARLY STAGE PRIMARY,Limited Stage<;>Primary,1,2,Limited Stage<;>Primary,0.7793,Primary,0.7246,Primary Neoplasm,0.6532,Primary Neoplasm<;>Unpaired,0.5952,Occult Stage,0.5920
EARLY T-CELL PRECURSOR LYMPHOBLASTIC LEUKEMIA,Early T Acute Lymphoblastic Leukemia,1,2,Early T Acute Lymphoblastic Leukemia,0.9241,T Acute Lymphoblastic Leukemia,0.8259,T Lymphoblastic Leukemia/Lymphoma,0.7916,Acute Lymphoblastic Leukemia,0.7165,Adult T-Cell Leukemia/Lymphoma,0.6843
EBER+ - LIKELY II,Epstein-Barr Virus Early RNA Positive,1,2,Epstein-Barr Virus Early RNA Positive,0.5784,"Embryonal Tumor with Multilayered Rosettes, C19MC-Altered",0.5276,Myelodysplastic Syndrome with Excess Blasts-2,0.5033,Breast Mixed Epithelial/Mesenchymal Metaplastic Carcinoma,0.5007,Invasive Breast Carcinoma of No Special Type<;>Hormone Receptor-Negative Breast Carcinoma<;>HER2/Neu Positive,0.4882
EBER+ II,Epstein-Barr Virus Early RNA Positive,2,2,Myelodysplastic Syndrome with Excess Blasts-2,0.5951,Epstein-Barr Virus Early RNA Positive,0.5761,"Embryonal Tumor with Multilayered Rosettes, C19MC-Altered",0.5622,Pure Erythroid Leukemia,0.5322,"B Lymphoblastic Leukemia/Lymphoma, BCR-ABL1-Like",0.5167
EBER+ III,Epstein-Barr Virus Early RNA Positive,2,2,"Embryonal Tumor with Multilayered Rosettes, C19MC-Altered",0.5654,Epstein-Barr Virus Early RNA Positive,0.5638,Myelodysplastic Syndrome with Excess Blasts-2,0.5363,Pure Erythroid Leukemia,0.5207,Embryonal Tumor with Multilayered Rosettes,0.5205
EBV,Epstein-Barr Virus,1,2,Epstein-Barr Virus,0.9059,EBV-Related Lymphoma,0.7761,Gastric Adenocarcinoma<;>Epstein-Barr Virus,0.5812,Hepatitis B Virus,0.5453,B-Cell Neoplasm,0.4953
EBV-ASSOCIATED,EBV-Related Lymphoma,2,2,Epstein-Barr Virus,0.8196,EBV-Related Lymphoma,0.7609,Gastric Adenocarcinoma<;>Epstein-Barr Virus,0.6023,Epstein-Barr Virus Early RNA Positive,0.5360,Diffuse Large B-Cell Lymphoma Activated B-Cell Type,0.4717
EMBRYONAL,Embryonal Carcinoma,2,2,Embryonal Neoplasm,0.8727,Embryonal Carcinoma,0.7907,Embryonal Carcinoma<;>Nonseminomatous,0.7121,Embryonal Rhabdomyosarcoma,0.6959,Central Nervous System Embryonal Tumor,0.6537
EMBRYONAL CARCINOMA,Embryonal Carcinoma,1,2,Embryonal Carcinoma,1.0000,Embryonal Neoplasm,0.8865,Germ Cell Tumor<;>Embryonal Carcinoma,0.8864,Embryonal Carcinoma<;>Nonseminomatous,0.8828,Embryonal Rhabdomyosarcoma,0.8036
EMBRYONAL CARCINOMANON-SEMINOMA,Embryonal Carcinoma<;>Nonseminomatous,99,2,Embryonal Carcinoma<;>Seminoma,0.9282,Embryonal Carcinoma<;>Nonseminomatous<;>Seminoma,0.9112,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.8713,Seminoma,0.8474,Testicular Seminoma,0.8410
EMBRYONAL CARCINOMASEMINOMA,Embryonal Carcinoma<;>Seminoma,99,2,Embryonal Carcinoma<;>Nonseminomatous,0.8823,Embryonal Carcinoma,0.8689,Germ Cell Tumor<;>Embryonal Carcinoma,0.8243,Embryonal Tumor with Multilayered Rosettes,0.8015,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma,0.7919
EMBRYONAL CARCINOMA[NOT AVAILABLE],Embryonal Carcinoma,1,2,Embryonal Carcinoma,0.8635,Embryonal Carcinoma<;>Nonseminomatous,0.8400,Embryonal Neoplasm,0.7838,Germ Cell Tumor<;>Embryonal Carcinoma,0.7822,"Central Nervous System Embryonal Tumor, Not Otherwise Specified",0.7568
EMBRYONAL CARCINOMA[NOT AVAILABLE][NOT AVAILABLE][NOT AVAILABLE],Embryonal Carcinoma,2,2,Embryonal Carcinoma<;>Nonseminomatous,0.7477,Embryonal Carcinoma,0.7473,"Central Nervous System Embryonal Tumor, Not Otherwise Specified",0.7070,Embryonal Neoplasm,0.7044,Germ Cell Tumor<;>Embryonal Carcinoma,0.6778
EMBRYONAL RHABDOMYOSARCOMA,Embryonal Rhabdomyosarcoma,1,2,Embryonal Rhabdomyosarcoma,1.0000,Rhabdomyosarcoma,0.8649,Embryonal Carcinoma,0.8036,Rhabdomyosarcoma with Mixed Embryonal and Alveolar Features,0.7838,Embryonal Carcinoma<;>Nonseminomatous,0.7655
EMBRYONAL TUMOR,Embryonal Neoplasm,1,2,Embryonal Neoplasm,0.9875,Embryonal Carcinoma,0.9019,Embryonal Carcinoma<;>Nonseminomatous,0.8265,Central Nervous System Embryonal Tumor,0.7856,"Central Nervous System Embryonal Tumor, Not Otherwise Specified",0.7817
EMBRYONAL TUMOR WITH ABUNDANT NEUROPIL AND TRUE ROSETTES,"Embryonal Tumor with Multilayered Rosettes, C19MC-Altered",2,2,Embryonal Tumor with Multilayered Rosettes,0.9100,"Embryonal Tumor with Multilayered Rosettes, C19MC-Altered",0.8403,Primitive Neuroectodermal Tumor,0.7630,"Central Nervous System Embryonal Tumor, Not Otherwise Specified",0.7626,Embryonal Carcinoma,0.7516
EMBRYO_CARCINOMA,Embryonal Carcinoma,1,2,Embryonal Carcinoma,0.9287,Embryonal Neoplasm,0.8550,Germ Cell Tumor<;>Embryonal Carcinoma,0.8040,Embryonal Carcinoma<;>Nonseminomatous,0.7976,Choriocarcinoma,0.7113
EMBT,Embryonal Neoplasm,99,2,"Embryonal Tumor with Multilayered Rosettes, C19MC-Altered",0.6009,Embryonal Tumor with Multilayered Rosettes,0.5473,Epithelial-to-Mesenchymal Transition,0.5404,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,0.5372,Embryonal Rhabdomyosarcoma,0.5200
EMT,Epithelial-to-Mesenchymal Transition,1,2,Epithelial-to-Mesenchymal Transition,0.8413,Epithelial,0.5643,Epithelial-Myoepithelial Carcinoma,0.5551,Epithelioid Trophoblastic Tumor,0.5537,immortal epithelial cell line cell,0.5345
ENCAPSULATED GLIOMA,Glioma,1,2,Glioma,0.7424,Glioblastoma,0.7354,Angiocentric Glioma,0.7239,Low Grade Glioma,0.7003,Malignant Glioma,0.6998
ENDOCERVICAL ADENOCARCINOMA,Cervical Adenocarcinoma,1,2,Cervical Adenocarcinoma,0.8035,"Mucinous Adenocarcinoma, Endocervical Type",0.7896,Cervical Squamous Cell Carcinoma<;>Cervical Adenocarcinoma,0.7445,Endometrial Carcinoma,0.7337,Cervical Endometrioid Adenocarcinoma,0.7304
