original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
PARA-ESOPHAGEAL,Paraesophageal,1,2,Paraesophageal,0.9786,Lower Third of the Esophagus,0.9312,Paraaortic Lymph Node,0.9291,Left<;>Paraaortic Region,0.9286,Paraaortic Region<;>Extra-Adrenal,0.9284
PARAAORTIC,Paraaortic Region,1,2,Paraaortic Region,0.9688,Left<;>Paraaortic Region,0.9600,Paraaortic Lymph Node,0.9561,Paraaortic Region<;>Extra-Adrenal,0.9462,Paraesophageal,0.9404
PARAAORTIC LYMPH NODE,Aortocaval Lymph Node,99,2,Paraaortic Lymph Node,1.0000,Left<;>Paraaortic Region,0.9593,Retroperitoneal Lymph Node,0.9531,Paraaortic Region,0.9506,Paraaortic Region<;>Extra-Adrenal,0.9500
PARAESOPHAGEAL,Paraesophageal,1,2,Paraesophageal,1.0000,Left<;>Paraaortic Region,0.9330,Retroperitoneal paraganglioma,0.9330,Paraaortic Region<;>Vena Cava<;>Extra-Adrenal,0.9281,Paraaortic Region<;>Vena Cava<;>Retroperitoneal<;>Extra-Adrenal,0.9278
PARASPINAL AT C7,Paraspinal<;>C7 Vertebra,1,2,Paraspinal<;>C7 Vertebra,0.9880,Paraspinal<;>T11 Vertebra,0.9599,Left<;>Paraspinal<;>T3 Vertebra<;>T4 Vertebra,0.9541,C7 Vertebra<;>T1 Vertebra,0.9445,Cervical Spinal Cord<;>Thoracic Spine,0.9274
PARASPINAL AT T11,Paraspinal<;>T11 Vertebra,1,2,Paraspinal<;>T11 Vertebra,0.9832,Paraspinal<;>C7 Vertebra,0.9517,Left<;>Paraspinal<;>T3 Vertebra<;>T4 Vertebra,0.9516,T10 Vertebra,0.9391,C7 Vertebra<;>T1 Vertebra,0.9284
PARATESTICULAR,Paratesticular Region,1,2,Paratesticular Region,0.9716,Testis<;>Paratesticular Region,0.9432,Left<;>Paratracheal,0.9345,Peritoneal,0.8988,Pericardium<;>Paraaortic Region<;>Extra-Adrenal,0.8930
PARIETAL,Parietal,1,2,Parietal,1.0000,Parietal Lobe,0.9736,Parietal Lobe<;>Temporal Lobe,0.9473,Left<;>Parietal Lobe,0.9463,Frontal Lobe<;>Parietal Lobe,0.9443
PARIETAL AND OCCIPITAL LOBE,Occipital Lobe<;>Parietal Lobe,1,2,Occipital Lobe<;>Parietal Lobe,0.9883,Left<;>Parietal Lobe<;>Occipital Lobe,0.9800,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9786,Right<;>Parietal Lobe<;>Occipital Lobe,0.9759,Parietal Lobe,0.9717
PARIETAL AND TEMPORAL LOBE,Parietal Lobe<;>Temporal Lobe,1,2,Parietal Lobe<;>Temporal Lobe,0.9861,Parietal Lobe,0.9769,Left<;>Temporal Lobe<;>Parietal Lobe,0.9756,Frontal Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9708,Right<;>Parietal Lobe<;>Temporal Lobe,0.9706
PARIETAL LOBE,Parietal Lobe,1,2,Parietal Lobe,1.0000,Left<;>Parietal Lobe,0.9750,Parietal Lobe<;>Temporal Lobe,0.9745,Parietal,0.9736,Right<;>Parietal Lobe,0.9702
"PARIETAL LOBE,TEMPORAL LOBE",Parietal Lobe<;>Temporal Lobe,1,2,Parietal Lobe<;>Temporal Lobe,0.9914,Parietal Lobe,0.9831,Left<;>Temporal Lobe<;>Parietal Lobe,0.9800,Right<;>Parietal Lobe<;>Temporal Lobe,0.9764,Frontal Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9752
PARIETAL METASTASIS,Parietal Lobe<;>Metastasis,1,2,Parietal Lobe<;>Metastasis,0.9814,Left<;>Parietal Lobe<;>Metastasis,0.9637,Parietal,0.9402,Parietal Lobe,0.9377,Perinephric<;>Metastasis,0.9363
"PARIETAL, OCCIPITAL AND TEMPORAL LOBE",Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,1,2,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9856,Occipital Lobe<;>Parietal Lobe,0.9826,Parietal Lobe<;>Temporal Lobe,0.9759,Left<;>Parietal Lobe<;>Occipital Lobe,0.9755,Right<;>Parietal Lobe<;>Occipital Lobe,0.9719
"PARIETAL, OCCIPITAL, TEMPORAL LOBE",Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,1,2,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9857,Occipital Lobe<;>Parietal Lobe,0.9840,Parietal Lobe<;>Temporal Lobe,0.9779,Left<;>Parietal Lobe<;>Occipital Lobe,0.9762,Right<;>Parietal Lobe<;>Occipital Lobe,0.9736
PARIETO-OCCIPITAL,Parieto-Occipital,1,2,Parieto-Occipital,1.0000,Occipital Lobe<;>Parietal Lobe,0.9526,Right<;>Parietal Lobe<;>Occipital Lobe,0.9483,Left<;>Parietal Lobe<;>Occipital Lobe,0.9478,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9469
PAROTID GLAND,Parotid Gland,1,2,Parotid Gland,1.0000,Salivary Gland,0.9533,Prostate Gland,0.9421,Adrenal Gland,0.9405,Pancreas,0.9331
PATIETAL,Parietal Lobe,99,2,Peritoneal,0.8928,Peritoneum,0.8910,Infratentorial Brain,0.8902,Pelvic Peritoneum,0.8887,Supratentorial<;>Parietal Lobe,0.8877
PELVIC,Pelvis,1,2,Pelvis,0.9698,Pelvic Peritoneum,0.9631,Pelvic Mass,0.9472,Uterus<;>Pelvis,0.9409,Renal Pelvis,0.9406
PELVIC MASS,Pelvic Mass,1,2,Pelvic Mass,1.0000,Pelvic Peritoneum,0.9358,Pelvis,0.9357,Pubic Bone<;>Metastasis,0.9258,Pelvic Peritoneum<;>Peritoneal Effusion,0.9189
"PELVIC NODULE, LEFT",Left<;>Pelvis,2,2,Peritoneal<;>Nodule,0.9411,Left<;>Pelvis,0.9409,Liver<;>Left Lung<;>Pelvic Wall,0.9374,Pelvic Mass,0.9364,Left<;>Parietal Lobe<;>Metastasis,0.9327
PELVIC PERITONEUM,Pelvic Peritoneum,1,2,Pelvic Peritoneum,1.0000,Pelvic Peritoneum<;>Peritoneal Effusion,0.9752,Peritoneum,0.9585,Pelvis,0.9549,Pelvic Peritoneum<;>Greater Omentum,0.9537
PELVIC PERITONEUM AND ASCITES,Pelvic Peritoneum<;>Peritoneal Effusion,1,2,Pelvic Peritoneum<;>Peritoneal Effusion,0.9806,Pelvic Peritoneum,0.9753,Ascites,0.9586,Peritoneum,0.9497,Left<;>Adnexa<;>Pelvic Peritoneum,0.9490
PELVIC PERITONEUM AND INFRACOLIC OMENTUM,Pelvic Peritoneum<;>Greater Omentum,4,2,Pelvic Peritoneum,0.9599,Omentum<;>Peritoneum<;>Uterus,0.9590,Pelvic Peritoneum<;>Peritoneal Effusion,0.9543,Pelvic Peritoneum<;>Greater Omentum,0.9529,Peritoneum,0.9429
PELVIC RECURRENCE,Pelvis,4,2,Pelvic Mass,0.9305,Pelvic Peritoneum,0.9238,Pubic Bone<;>Metastasis,0.9189,Pelvis,0.9177,Perinephric<;>Metastasis,0.9123
PELVIC_MASS,Pelvis,3,2,Pelvic Mass,0.9897,Pelvic Peritoneum,0.9376,Pelvis,0.9345,Pelvic Peritoneum<;>Peritoneal Effusion,0.9265,Pubic Bone<;>Metastasis,0.9261
PELVIS,Pelvis,1,2,Pelvis,1.0000,Uterus<;>Pelvis,0.9642,Renal Pelvis,0.9617,Left<;>Pelvis,0.9590,Pelvis<;>Retroperitoneum,0.9556
"PELVIS, SITE INDETERMINATE",Pelvis,1,2,Pelvis,0.9283,Lesser Pelvis<;>Extra-Adrenal,0.9266,Left<;>Pelvis,0.9166,Liver<;>Pelvis<;>Lymph Node,0.9128,Pubic Bone<;>Metastasis,0.9127
PELVIS/BUTTOCK,Pelvis<;>Buttock,1,2,Pelvis<;>Buttock,0.9889,Buttock,0.9627,Pelvis,0.9620,Skin of the Trunk<;>Buttock,0.9492,Pelvis<;>Retroperitoneum,0.9441
PELVIS/LABIA,Pelvis<;>Labial,1,2,Pelvis<;>Labial,0.9810,Pelvis,0.9554,Uterus<;>Pelvis,0.9443,Lower<;>Abdomen<;>Pelvis<;>Uterus,0.9405,Lower<;>Abdomen<;>Pelvis,0.9403
PELVIS/PERINEAL,Pelvis<;>Perineal Gland,3,2,Pelvis,0.9749,Perineum,0.9742,Pelvis<;>Perineal Gland,0.9683,Uterus<;>Pelvis,0.9556,Pelvic Peritoneum,0.9521
PELVISUTERUS,Uterus<;>Pelvis,3,2,Pelvis,0.9633,Left<;>Pelvis,0.9363,Uterus<;>Pelvis,0.9327,Renal Pelvis,0.9311,Pelvis<;>Labial,0.9310
PENILE,Penis,1,2,Penis,0.9740,Urethra,0.9221,Perineum,0.9142,Glans Penis,0.9121,Retroperitoneal,0.9082
PENIS,Penis,1,2,Penis,1.0000,Urethra,0.9340,Glans Penis,0.9312,Pelvis,0.9241,Perineum,0.9214
PERI-ADRENAL EXTRA ADRENAL PGL,Extra-Adrenal,2,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.9728,Extra-Adrenal,0.9616,Paraaortic Region<;>Extra-Adrenal,0.9559,Retroperitoneal<;>Extra-Adrenal,0.9549,Portacaval Lymph Node<;>Extra-Adrenal,0.9524
PERI-ADRENAL RETROPERITONEAL EXTRA ADRENAL PGL,Retroperitoneal<;>Extra-Adrenal,2,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.9821,Retroperitoneal<;>Extra-Adrenal,0.9685,Paraaortic Region<;>Extra-Adrenal,0.9613,Pericardium<;>Paraaortic Region<;>Extra-Adrenal,0.9593,Extra-Adrenal,0.9591
PERI-AORTIC EXTRA ADRENAL PGL ABOVE LEFT RENAL VEIN,Extra-Adrenal Retroperitoneal Paraganglioma,1,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.9676,Paraaortic Region<;>Celiac Artery<;>Extra-Adrenal,0.9642,Paraaortic Region<;>Vena Cava<;>Extra-Adrenal,0.9618,Paraaortic Region<;>Vena Cava<;>Retroperitoneal<;>Extra-Adrenal,0.9618,Paraaortic Region<;>Extra-Adrenal,0.9617
PERI-AORTIC RETROPERITONEAL EXTRA ADRENAL PGL,Retroperitoneal paraganglioma,99,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.9801,Retroperitoneal<;>Extra-Adrenal,0.9683,Paraaortic Region<;>Extra-Adrenal,0.9649,Paraaortic Region<;>Celiac Artery<;>Extra-Adrenal,0.9619,Pericardium<;>Paraaortic Region<;>Extra-Adrenal,0.9617
PERI-RENAL EXTRA ADRENAL PGL,Extra-Adrenal<;>Renal,2,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.9768,Extra-Adrenal<;>Renal,0.9611,Paraaortic Region<;>Extra-Adrenal,0.9595,Extra-Adrenal,0.9588,Retroperitoneal<;>Extra-Adrenal,0.9587
PERIAORTIC,Aortocaval Lymph Node,99,2,Left<;>Paraaortic Region,0.9432,Paraaortic Region,0.9425,Paraaortic Region<;>Extra-Adrenal,0.9422,Paraaortic Region<;>Vena Cava<;>Retroperitoneal<;>Extra-Adrenal,0.9362,Paraaortic Region<;>Vena Cava<;>Extra-Adrenal,0.9346
PERIAORTIC LYMPH NODE,Paraaortic Lymph Node,1,2,Paraaortic Lymph Node,0.9796,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.9476,Left<;>Paraaortic Region,0.9466,Retroperitoneal Lymph Node,0.9463,Paraaortic Region<;>Extra-Adrenal,0.9453
PERICARDIAL EFFUSION,Pericardial Effusion,1,2,Pericardial Effusion,1.0000,Pleural Effusion,0.9636,Left<;>Pleural Effusion,0.9434,Pelvic Peritoneum<;>Peritoneal Effusion,0.9380,Right<;>Pleural Effusion,0.9377
PERIHILAR,Bile Duct,99,2,Perirenal Space,0.9230,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,0.9057,Pericardium<;>Paraaortic Region<;>Extra-Adrenal,0.9040,Paraaortic Region<;>Extra-Adrenal,0.9023,Retrocaval<;>Retroperitoneum<;>Extra-Adrenal,0.9021
PERINEA!,Perineum,1,2,Perineum,0.9957,Perinephric,0.9592,Right<;>Perinephric,0.9553,Pelvis<;>Perineal Gland,0.9492,Right<;>Perinephric<;>Lymph Node,0.9316
PERINEPHRIC,Perinephric,1,2,Perinephric,1.0000,Right<;>Perinephric,0.9859,Perineum,0.9575,Perinephric<;>Metastasis,0.9542,Right<;>Perinephric<;>Lymph Node,0.9542
PERINEPHRIC METASTASIS,Perinephric<;>Metastasis,1,2,Perinephric<;>Metastasis,0.9930,Perinephric,0.9583,Right<;>Perinephric,0.9458,Right<;>Perinephric<;>Lymph Node,0.9448,Left<;>Perinephric<;>Lymph Node,0.9413
PERIPANCREATIC,Pancreatic,2,2,Pancreas,0.9309,Pancreatic,0.9279,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,0.9177,Tail of the Pancreas,0.9141,Body of the Pancreas,0.9136
PERIPHERAL BLOOD,Peripheral Blood,1,2,Peripheral Blood,1.0000,Peripheral Blood<;>B-Lymphocyte,0.9593,Peripheral Lung,0.9460,Blood,0.9193,Plasma,0.9178
PERIPHERAL BLOOD / B-CELL NON-HODGKIN LYMPHOMA MANTLE CELL LYMPHOMA,Peripheral Blood<;>B-Lymphocyte,1,2,Peripheral Blood<;>B-Lymphocyte,0.9576,Blood<;>B-Lymphocyte,0.9430,Bone Marrow<;>B-Lymphocyte,0.9398,Peripheral Blood,0.9369,Peritoneum<;>B-Lymphocyte,0.9252
"PERIPHERAL BLOOD, MANTLE CELL LYMPHOMA",Peripheral Blood,2,2,Peripheral Blood<;>B-Lymphocyte,0.9489,Peripheral Blood,0.9366,Blood<;>B-Lymphocyte,0.9310,Bone Marrow<;>B-Lymphocyte,0.9308,Pleural Fluid<;>B-Lymphocyte,0.9177
PERIPHERAL BLOOD/B-CELL NON-HODGKIN LYMPHOMA,Peripheral Blood<;>B-Lymphocyte,1,2,Peripheral Blood<;>B-Lymphocyte,0.9706,Blood<;>B-Lymphocyte,0.9555,Peripheral Blood,0.9484,Bone Marrow<;>B-Lymphocyte,0.9464,Pleural Fluid<;>B-Lymphocyte,0.9377
PERIPHERAL BLOOD/MANTLE CELL LYMPHOMA B CELL NON-HODGKIN'S LYMPHOMA,Peripheral Blood<;>B-Lymphocyte,1,2,Peripheral Blood<;>B-Lymphocyte,0.9581,Blood<;>B-Lymphocyte,0.9423,Bone Marrow<;>B-Lymphocyte,0.9391,Peripheral Blood,0.9378,Pleural Fluid<;>B-Lymphocyte,0.9258
PERIPHERAL BLOODCD3-,Peripheral Blood,2,2,Peripheral Blood<;>B-Lymphocyte,0.9576,Peripheral Blood,0.9555,Blood<;>B-Lymphocyte,0.9404,Blood,0.9322,Bone Marrow<;>B-Lymphocyte,0.9284
PERIPHERAL LUNG,Peripheral Lung,1,2,Peripheral Lung,1.0000,Peripheral Blood,0.9460,Central Lung,0.9213,Lung,0.9193,Peripheral Blood<;>B-Lymphocyte,0.9161
PERIPORTAL,Liver Acinus Zone 1,5,2,Portal,0.9193,Extrahepatic,0.9106,Portal Lymph Node<;>Metastasis,0.9096,Perinephric,0.9093,Liver Acinus Zone 1,0.9090
PERIRECTAL,Anorectal,1,2,Anorectal,0.9397,Perirenal Space,0.9397,Perineum,0.9289,Rectum,0.9285,Recto-Vaginal Pouch,0.9167
PERIRENAL,Perirenal Space,1,2,Perirenal Space,0.9710,Pericardium<;>Paraaortic Region<;>Extra-Adrenal,0.9308,Retrocaval<;>Retroperitoneum<;>Extra-Adrenal,0.9290,Paraaortic Region<;>Vena Cava<;>Retroperitoneal<;>Extra-Adrenal,0.9278,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.9274
PERITONEAL,Peritoneal,1,2,Peritoneal,1.0000,Peritoneum,0.9619,Pelvic Peritoneum,0.9521,Pelvic Peritoneum<;>Peritoneal Effusion,0.9512,Peritoneal<;>Nodule,0.9454
PERITONEAL EFFUSION/B-CELL NON-HODGKIN LYMPHOMA,Peritoneum<;>B-Lymphocyte,1,2,Peritoneum<;>B-Lymphocyte,0.9498,Pelvic Peritoneum<;>Peritoneal Effusion,0.9496,Pleural Fluid<;>B-Lymphocyte,0.9464,Peritoneal,0.9452,Peritoneum,0.9355
PERITONEAL EFFUSION/B-NHL DIFFUSE LARGE CELL,Peritoneum<;>B-Lymphocyte,2,2,Peritoneal,0.9392,Peritoneum<;>B-Lymphocyte,0.9389,Pelvic Peritoneum<;>Peritoneal Effusion,0.9388,Pleural Fluid<;>B-Lymphocyte,0.9364,Pericardial Effusion,0.9238
PERITONEAL NODULE,Peritoneum,4,2,Peritoneal<;>Nodule,0.9898,Peritoneal,0.9456,Skin Nodule,0.9452,Peritoneum,0.9315,Pelvic Peritoneum<;>Peritoneal Effusion,0.9210
PERITONEAL NODULES,Peritoneal<;>Nodule,1,2,Peritoneal<;>Nodule,0.9831,Peritoneal,0.9415,Skin Nodule,0.9412,Peritoneum,0.9274,Pelvic Peritoneum<;>Peritoneal Effusion,0.9170
PERITONEUM,Peritoneum,1,2,Peritoneum,1.0000,Peritoneum<;>Ovary,0.9665,Peritoneum<;>Liver,0.9635,Peritoneal,0.9619,Pelvic Peritoneum,0.9585
PERITONEUM OVARY,Peritoneum<;>Ovary,1,2,Peritoneum<;>Ovary,0.9844,Peritoneum,0.9746,Ovary,0.9535,Pelvic Peritoneum,0.9522,Peritoneum<;>Liver,0.9507
PHARYNX,Pharynx,1,2,Pharynx,1.0000,Hypopharynx,0.9293,Oropharynx,0.9224,Larynx,0.9145,Nasopharynx,0.9139
PLASMA,Plasma,1,2,Plasma,1.0000,Blood,0.9331,Peripheral Blood,0.9178,Peripheral Blood<;>B-Lymphocyte,0.9145,Pleural Fluid<;>B-Lymphocyte,0.9122
PLEURA,Pleura,1,2,Pleura,1.0000,Chest<;>Lung<;>Pleura,0.9692,Lung<;>Pleura,0.9681,Left<;>Pleura,0.9631,Right<;>Pleura,0.9610
"PLEURA, LEFT",Left<;>Pleura,1,2,Left<;>Pleura,0.9855,Right<;>Pleura,0.9738,Pleura,0.9646,Left<;>Pleural Effusion,0.9565,Right<;>Lung<;>Pleura<;>Diaphragm,0.9554
"PLEURA, LYMPH NODE",Pleura<;>Lymph Node,1,2,Pleura<;>Lymph Node,0.9901,Pleura,0.9585,Lung<;>Pleura,0.9566,Chest<;>Lung<;>Pleura,0.9543,Left<;>Pleura,0.9471
"PLEURA, RIGHT",Right<;>Pleura,1,2,Right<;>Pleura,0.9868,Left<;>Pleura,0.9768,Right<;>Lung<;>Pleura<;>Diaphragm,0.9642,Pleura,0.9637,Right<;>Pleural Effusion,0.9573
PLEURAL EFFUSION,Pleural Effusion,1,2,Pleural Effusion,1.0000,Pericardial Effusion,0.9636,Left<;>Pleural Effusion,0.9631,Pleural Fluid,0.9623,Right<;>Pleural Effusion,0.9601
"PLEURAL EFFUSION, LEFT",Left<;>Pleural Effusion,1,2,Left<;>Pleural Effusion,0.9906,Right<;>Pleural Effusion,0.9753,Left<;>Pleura,0.9683,Pleural Effusion,0.9630,Right<;>Pleura,0.9538
"PLEURAL EFFUSION, RIGHT",Right<;>Pleural Effusion,1,2,Right<;>Pleural Effusion,0.9898,Left<;>Pleural Effusion,0.9807,Right<;>Pleura,0.9691,Pleural Effusion,0.9623,Left<;>Pleura,0.9602
PLEURAL EFFUSION/B-CELL NON-HODGKIN LYMPHOMA DLCL,Pleural Fluid<;>B-Lymphocyte,1,2,Pleural Fluid<;>B-Lymphocyte,0.9577,Left<;>Pleural Effusion,0.9444,Pleural Effusion,0.9430,Lung<;>Pleura,0.9358,Right<;>Pleural Effusion,0.9351
PLEURAL FLUID,Pleural Fluid,1,2,Pleural Fluid,1.0000,Pleural Effusion,0.9623,Pleural Fluid<;>B-Lymphocyte,0.9520,Pleura,0.9421,Left<;>Pleural Effusion,0.9380
PLEURAL_FLUID,Pleural Fluid,1,2,Pleural Fluid,0.9919,Pleural Effusion,0.9607,Pleural Fluid<;>B-Lymphocyte,0.9587,Left<;>Pleural Effusion,0.9450,Pleura,0.9434
PLUERA,Pleura,99,2,Sacrum<;>Lumbar Spine,0.9069,Liver<;>Left Lung<;>Pelvic Wall,0.9047,Lower Lobe of the Left Lung,0.9042,Lower Lobe of the Lung,0.9019,Lower Lobe of the Right Lung,0.9007
"PLUERA, LEFT",Left<;>Pleura,99,2,Lower Lobe of the Left Lung,0.9214,Left,0.9187,Left<;>Posterior Mediastinum,0.9186,Left<;>Posterior<;>Temporal Lobe,0.9176,Left Leg,0.9154
"PLUERA, RIGHT",Right<;>Pleura,99,2,Lower Lobe of the Left Lung,0.9170,Lower Lobe of the Right Lung,0.9167,Left<;>Posterior<;>Temporal Lobe,0.9136,Right<;>Posterior Mediastinum,0.9134,Left<;>Posterior Mediastinum,0.9123
PLUERAL FLUID,Pleural Fluid,2,2,Pleural Fluid<;>B-Lymphocyte,0.9118,Pleural Fluid,0.9071,Plasma,0.8991,Lower Lobe of the Left Lung,0.8949,Sacrum<;>Lumbar Spine,0.8941
PORTAL,Portal,1,2,Portal,1.0000,Portal Lymph Node<;>Metastasis,0.9388,Pylorus,0.9105,Left Lobe of the Liver<;>Right Lobe of the Liver,0.9105,Right Lobe of the Liver,0.9087
PORTAL LYMPH NODE METASTASIS,Portal Lymph Node<;>Metastasis,1,2,Portal Lymph Node<;>Metastasis,0.9950,Lymph Node<;>Metastasis,0.9607,Inguinal Lymph Node<;>Metastasis,0.9398,Liver<;>Pelvis<;>Lymph Node,0.9384,Right<;>Axillary Lymph Node<;>Metastasis,0.9340
PORTO-CAVAL EXTRA ADRENAL PGL,Portacaval Lymph Node<;>Extra-Adrenal,3,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.9626,Paraaortic Region<;>Vena Cava<;>Extra-Adrenal,0.9587,Portacaval Lymph Node<;>Extra-Adrenal,0.9557,Paraaortic Region<;>Vena Cava<;>Retroperitoneal<;>Extra-Adrenal,0.9540,Extra-Adrenal,0.9527
POSTERIOR ENDOMETRIUM,Posterior Endometrium,1,2,Posterior Endometrium,1.0000,Anterior Endometrium,0.9508,Left<;>Posterior Mediastinum,0.9214,Right<;>Posterior Mediastinum,0.9208,Posterior Cranial Fossa,0.9198
POSTERIOR FOSSA,Posterior Cranial Fossa,1,2,Posterior Cranial Fossa,0.9799,Cerebellum<;>Posterior Cranial Fossa,0.9596,Posterior Cranial Fossa<;>Vertebral Column,0.9554,Cerebellum<;>Posterior Cranial Fossa<;>Frontal Lobe,0.9533,Cerebellum<;>Posterior Cranial Fossa<;>Brain Ventricle,0.9508
"POSTERIOR FOSSA, BRAIN STEM",Posterior Cranial Fossa,1,2,Posterior Cranial Fossa,0.9592,Cerebellum<;>Posterior Cranial Fossa<;>Brain Ventricle,0.9569,Cerebellum<;>Posterior Cranial Fossa<;>Frontal Lobe,0.9567,Cerebellum<;>Posterior Cranial Fossa,0.9566,Cerebellum<;>Posterior Cranial Fossa<;>Meninges<;>Dura Mater<;>Cervical Spinal Cord<;>Thoracic Spine<;>Brain Ventricle,0.9529
"POSTERIOR FOSSA, CEREBELLUM",Cerebellum<;>Posterior Cranial Fossa,1,2,Cerebellum<;>Posterior Cranial Fossa,0.9810,Cerebellum<;>Posterior Cranial Fossa<;>Frontal Lobe,0.9741,Cerebellum<;>Posterior Cranial Fossa<;>Brain Ventricle,0.9698,Cerebellum<;>Posterior Cranial Fossa<;>Cervical Spinal Cord<;>Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.9630,Posterior Cranial Fossa,0.9622
POSTERIOR FOSSA>SPINE,Posterior Cranial Fossa<;>Vertebral Column,1,2,Posterior Cranial Fossa<;>Vertebral Column,0.9635,Cerebellum<;>Posterior Cranial Fossa,0.9546,Posterior Cranial Fossa,0.9487,Cerebellum<;>Posterior Cranial Fossa<;>Cervical Spinal Cord<;>Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.9446,Cerebellum<;>Posterior Cranial Fossa<;>Frontal Lobe,0.9434
PRESACRAL,Presacral,1,2,Presacral,1.0000,Paraspinal<;>T11 Vertebra,0.9179,Paraesophageal,0.9146,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.9097,Paraspinal<;>C7 Vertebra,0.9071
PRIMARY,Primary,1,2,Primary,1.0000,Pubic Bone<;>Metastasis,0.8866,Proximal,0.8862,Palate,0.8830,Pharynx,0.8828
PRIMARYTRUNK,Trunk,99,2,Primary,0.9519,Right<;>Proximal<;>Humerus,0.8894,Trachea,0.8892,Paraspinal<;>T11 Vertebra,0.8882,Hypothalamus,0.8878
PROSTATE,Prostate Gland,1,2,Prostate Gland,0.9801,Apex of the Prostate,0.9378,Penis,0.9338,Apex of the Prostate<;>Base of the Prostate,0.9315,Pelvis<;>Perineal Gland,0.9232
PROSTATETURP,Prostate Gland,1,2,Prostate Gland,0.9368,Apex of the Prostate<;>Base of the Prostate,0.9141,Apex of the Prostate,0.9137,Penis,0.9116,Pelvis<;>Perineal Gland,0.9102
PROXIMAL,Proximal,1,2,Proximal,1.0000,Proximal<;>Middle,0.9620,Distal,0.9428,Right<;>Proximal<;>Humerus,0.9382,Middle<;>Distal,0.9280
PROXIMALMID,Proximal<;>Middle,2,2,Proximal,0.9713,Proximal<;>Middle,0.9489,Right<;>Proximal<;>Humerus,0.9235,Distal,0.9205,Middle<;>Distal,0.9176
PSOAS MASS,Psoas Muscle,1,2,Psoas Muscle,0.9484,Pelvic Mass,0.9174,Pubic Bone<;>Metastasis,0.8862,Pelvis,0.8800,Inguinal Region<;>Metastasis,0.8784
PUBIC NONRESPONDING METASTSIS,Pubic Bone<;>Metastasis,1,2,Pubic Bone<;>Metastasis,0.9179,Pylorus,0.8986,Posterior Endometrium,0.8974,Portal Lymph Node<;>Metastasis,0.8924,Nonmetastatic,0.8902
PYLORUS,Pylorus,1,2,Pylorus,1.0000,Antrum Pylori,0.9117,Portal,0.9105,Pharynx,0.9063,Lower<;>Stomach,0.9018
R AXILLARY LYMPH NODE METASTASIS,Right<;>Axillary Lymph Node<;>Metastasis,1,2,Right<;>Axillary Lymph Node<;>Metastasis,0.9696,Right<;>Axillary Lymph Node,0.9599,Axillary Lymph Node,0.9587,Lymph Node<;>Metastasis,0.9548,Left<;>Axillary Lymph Node,0.9517
R CHEST WALL NODULAR METASTASIS,Right<;>Chest Wall<;>Metastasis,2,2,Chest Wall<;>Metastasis,0.9548,Right<;>Chest Wall<;>Metastasis,0.9511,Skin<;>Chest Wall<;>Metastasis,0.9469,Lung<;>Metastasis,0.9341,Central Nervous System<;>Metastasis,0.9268
R ELBOW METASTASIS,Right<;>Elbow Joint<;>Metastasis,2,2,Elbow Joint<;>Metastasis,0.9676,Right<;>Elbow Joint<;>Metastasis,0.9668,Forearm<;>Metastasis,0.9314,Metastasis,0.9305,Lung<;>Metastasis,0.9291
R OCCIPITAL BRAIN,Right<;>Occipital Lobe,1,2,Right<;>Occipital Lobe,0.9554,Occipital Lobe,0.9550,Right<;>Temporal Lobe<;>Occipital Lobe,0.9499,Right<;>Cerebellum<;>Occipital Lobe,0.9498,Occipital Lobe<;>Temporal Lobe,0.9452
RECTUM,Rectum,1,2,Rectum,1.0000,Rectum<;>Distal,0.9487,Ovary<;>Uterus<;>Rectum,0.9441,Anorectal,0.9436,Rectum<;>Distal<;>Middle,0.9421
