original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
ENDOMETRIOID CARCINOMA,Endometrioid Adenocarcinoma,1,2,Endometrioid Adenocarcinoma,0.9858,Endometrioid Tumor,0.9846,Endometrial Endometrioid Adenocarcinoma,0.9820,Ovarian Endometrioid Adenocarcinoma,0.9773,Cervical Endometrioid Adenocarcinoma,0.9765
ENDOMETRIOID ENDOMETRIAL ADENOCARCINOMA,Endometrial Endometrioid Adenocarcinoma,1,2,Endometrial Endometrioid Adenocarcinoma,0.9909,Endometrioid Adenocarcinoma,0.9899,Ovarian Endometrioid Adenocarcinoma,0.9845,Cervical Endometrioid Adenocarcinoma,0.9822,Endometrial Adenocarcinoma,0.9761
ENDOMETRIOID OVARIAN CANCER,Ovarian Endometrioid Adenocarcinoma,2,2,Endometrioid Tumor,0.9835,Ovarian Endometrioid Adenocarcinoma,0.9823,Endometrioid Adenocarcinoma,0.9809,Endometrial Endometrioid Adenocarcinoma,0.9759,Cervical Endometrioid Adenocarcinoma,0.9714
ENDOMETRIOID_CARCINOMA,Endometrioid Adenocarcinoma,1,2,Endometrioid Adenocarcinoma,0.9827,Endometrial Endometrioid Adenocarcinoma,0.9802,Endometrioid Tumor,0.9799,Ovarian Endometrioid Adenocarcinoma,0.9759,Cervical Endometrioid Adenocarcinoma,0.9754
ENDOMETRIUM,Endometrium,1,2,Endometrium,1.0000,Endometrial Adenocarcinoma,0.9345,Endometrial Endometrioid Adenocarcinoma,0.9327,Endometrial Carcinoma,0.9293,Cervix Uteri,0.9262
EPENDYMOBLASTOMA,"Embryonal Tumor with Multilayered Rosettes, C19MC-Altered",99,2,Ependymoma,0.9786,Ependymal Tumor,0.9710,Anaplastic Ependymoma,0.9552,Myxopapillary Ependymoma,0.9475,"Posterior Fossa Ependymoma, Group A (PFA)",0.9441
EPENDYMOMA,Ependymoma,1,2,Ependymoma,1.0000,Ependymal Tumor,0.9797,Anaplastic Ependymoma,0.9609,Myxopapillary Ependymoma,0.9589,"Posterior Fossa Ependymoma, Group A (PFA)",0.9452
EPENDYMOMAL TUMOR,Ependymal Tumor,1,2,Ependymal Tumor,0.9828,Ependymoma,0.9693,Anaplastic Ependymoma,0.9450,Myxopapillary Ependymoma,0.9414,Central Nervous System Embryonal Tumor,0.9395
EPITHELIAL,Epithelial,1,2,Epithelial,1.0000,Epithelial-to-Mesenchymal Transition,0.9487,Epithelial-Myoepithelial Carcinoma,0.9382,Oral Epithelial Dysplasia,0.9376,immortal epithelial cell line cell,0.9375
EPITHELIAL TYPE METAPLASTIC BREAST CANCER,Breast Metaplastic Carcinoma<;>Epithelial,1,2,Breast Metaplastic Carcinoma<;>Epithelial,0.9808,Breast Mixed Epithelial/Mesenchymal Metaplastic Carcinoma,0.9702,Breast Metaplastic Carcinoma,0.9664,Metaplastic Carcinoma,0.9631,Normal Breast-Like Subtype of Breast Carcinoma,0.9509
EPITHELIAL-MYOEPITHELIAL CARCINOMA,Epithelial-Myoepithelial Carcinoma,1,2,Epithelial-Myoepithelial Carcinoma,1.0000,Breast Metaplastic Carcinoma<;>Epithelial,0.9522,Malignant Myoepithelioma,0.9504,Breast Mixed Epithelial/Mesenchymal Metaplastic Carcinoma,0.9463,Mucoepidermoid Carcinoma,0.9421
EPITHELIOID,Epithelioid Cell,1,2,Epithelioid Cell,0.9788,Epithelioid Mesothelioma,0.9678,Epithelioid Sarcoma,0.9615,Epithelioid Hemangioendothelioma,0.9603,Pleural Epithelioid Mesothelioma,0.9518
EPITHELIOID CELL,Epithelioid Cell,1,2,Epithelioid Cell,1.0000,Epithelioid Cell<;>Spindle Cell Neoplasm,0.9577,Epithelioid Mesothelioma,0.9574,Epithelioid Sarcoma,0.9550,Epithelioid Hemangioendothelioma,0.9487
EPITHELIOID CELL TUMOR,Malignant PEComa,99,2,Epithelioid Cell,0.9799,Epithelioid Trophoblastic Tumor,0.9706,Epithelioid Sarcoma,0.9697,Epithelioid Cell<;>Spindle Cell Neoplasm,0.9684,Epithelioid Mesothelioma,0.9585
EPITHELIOID CELLSPINDLE CELL,Epithelioid Cell<;>Spindle Cell Neoplasm,2,2,Epithelioid Cell,0.9734,Epithelioid Cell<;>Spindle Cell Neoplasm,0.9528,Epithelioid Mesothelioma,0.9417,Epithelioid Sarcoma,0.9405,Pleural Epithelioid Mesothelioma,0.9340
EPITHELIOID FIBROSARCOMA,Sclerosing Epithelioid Fibrosarcoma,2,2,Epithelioid Sarcoma,0.9710,Sclerosing Epithelioid Fibrosarcoma,0.9703,Epithelioid Mesothelioma,0.9639,Epithelioid Hemangioendothelioma,0.9618,Epithelioid Cell,0.9539
EPITHELIOID HEMANGIOENDOTHELIOMA,Epithelioid Hemangioendothelioma,1,2,Epithelioid Hemangioendothelioma,1.0000,Epithelioid Sarcoma,0.9604,Epithelioid Mesothelioma,0.9569,Epithelioid Trophoblastic Tumor,0.9530,Epithelioid Cell,0.9487
EPITHELIOID MESOTHELIOMA,Epithelioid Mesothelioma,1,2,Epithelioid Mesothelioma,1.0000,Pleural Epithelioid Mesothelioma,0.9884,Epithelioid Sarcoma,0.9659,Epithelioid Cell,0.9574,Epithelioid Hemangioendothelioma,0.9569
EPITHELIOID SARCOMA,Epithelioid Sarcoma,1,2,Epithelioid Sarcoma,1.0000,Epithelioid Mesothelioma,0.9659,Epithelioid Hemangioendothelioma,0.9604,Epithelioid Trophoblastic Tumor,0.9557,Epithelioid Cell,0.9550
EPITHELIOID TROPHOBLASTIC TUMOR,Epithelioid Trophoblastic Tumor,1,2,Epithelioid Trophoblastic Tumor,1.0000,Epithelioid Sarcoma,0.9557,Epithelioid Hemangioendothelioma,0.9530,Epithelioid Cell<;>Spindle Cell Neoplasm,0.9490,Epithelioid Mesothelioma,0.9483
EPITHELIOID_SARCOMA,Epithelioid Sarcoma,1,2,Epithelioid Sarcoma,0.9906,Epithelioid Mesothelioma,0.9608,Epithelioid Cell<;>Spindle Cell Neoplasm,0.9602,Epithelioid Hemangioendothelioma,0.9539,Epithelioid Cell,0.9514
EPM,Ependymoma,99,2,"Posterior Fossa Ependymoma, Group A (PFA)",0.9149,"Posterior Fossa Ependymoma, Group B (PFB)",0.9136,Epithelioid Cell,0.9129,Pleural Epithelioid Mesothelioma,0.9103,Epithelioid Hemangioendothelioma,0.9081
ER+,Estrogen Receptor Positive,3,2,Estrogen Receptor Positive<;>HER2/Neu Positive<;>HER2-Positive Breast Carcinoma,0.9222,Estrogen Receptor Positive<;>HER2/Neu Positive,0.9170,Estrogen Receptor Positive,0.9170,Estrogen Receptor Positive<;>HER2/Neu Negative,0.9148,Estrogen Receptor Negative<;>HER2/Neu Positive,0.9142
ER+HER2+,Estrogen Receptor Positive<;>HER2/Neu Positive<;>HER2-Positive Breast Carcinoma,2,2,Estrogen Receptor Positive<;>HER2/Neu Positive,0.9620,Estrogen Receptor Positive<;>HER2/Neu Positive<;>HER2-Positive Breast Carcinoma,0.9603,Estrogen Receptor Negative<;>HER2/Neu Positive,0.9585,Estrogen Receptor Positive<;>HER2/Neu Negative,0.9584,Hormone Receptor-Positive Breast Carcinoma<;>HER2/Neu Positive,0.9535
ERDHEIM-CHESTER DISEASE,Erdheim-Chester Disease,1,2,Erdheim-Chester Disease,1.0000,Rosai-Dorfman Disease,0.9167,Extranodal Disease,0.9096,Castleman Disease,0.9095,Extramammary Paget Disease,0.9074
ERNEG_HER2NEG,Estrogen Receptor Negative<;>HER2/Neu Negative,1,2,Estrogen Receptor Negative<;>HER2/Neu Negative,0.9514,Estrogen Receptor Negative<;>HER2/Neu Positive,0.9507,Estrogen Receptor Positive<;>HER2/Neu Negative,0.9503,Estrogen Receptor Positive<;>HER2/Neu Positive,0.9455,HER2/Neu Positive,0.9411
ERNEG_HER2POS,Estrogen Receptor Negative<;>HER2/Neu Positive,1,2,Estrogen Receptor Negative<;>HER2/Neu Positive,0.9413,Estrogen Receptor Positive<;>HER2/Neu Negative,0.9411,Estrogen Receptor Positive<;>HER2/Neu Positive,0.9407,Estrogen Receptor Negative<;>HER2/Neu Negative,0.9385,HER2/Neu Positive,0.9385
ERPOS_HER2NEG,Estrogen Receptor Positive<;>HER2/Neu Negative,2,2,Estrogen Receptor Negative<;>HER2/Neu Negative,0.9412,Estrogen Receptor Positive<;>HER2/Neu Negative,0.9403,Estrogen Receptor Negative<;>HER2/Neu Positive,0.9401,Estrogen Receptor Positive<;>HER2/Neu Positive,0.9371,HER2/Neu Positive,0.9319
ERPOS_HER2POS,Estrogen Receptor Positive<;>HER2/Neu Positive,1,2,Estrogen Receptor Positive<;>HER2/Neu Positive,0.9308,Estrogen Receptor Positive<;>HER2/Neu Negative,0.9301,Estrogen Receptor Negative<;>HER2/Neu Positive,0.9297,Estrogen Receptor Negative<;>HER2/Neu Negative,0.9277,HER2-Positive Breast Carcinoma,0.9263
ERYTHROLEUKEMIA,Erythroleukemia,1,2,Erythroleukemia,1.0000,Acute Erythroid Leukemia,0.9419,Pure Erythroid Leukemia,0.9375,Embryonal Carcinoma<;>Nonseminomatous<;>Yolk Sac Tumor<;>Choriocarcinoma,0.9225,Embryonal Carcinoma<;>Nonseminomatous<;>Yolk Sac Tumor,0.9214
ES,Ewing Sarcoma,99,2,Ewing Sarcoma<;>ERG Gene Rearrangement,0.9054,Esophagus,0.8999,Round Cell Sarcoma with EWSR1-non-ETS Fusion,0.8964,Supratentorial Ependymoma<;>Subependymoma,0.8953,Ewing Sarcoma<;>EWSR1/FLI1 Fusion Protein,0.8952
ESCA,Esophageal Carcinoma,99,2,Endometrium,0.9022,Epithelial,0.8963,Endometrial Squamous Cell Carcinoma,0.8950,Embryonal Carcinoma<;>Seminoma,0.8943,Ependymoma,0.8941
ESCA_CIN,Esophageal Adenocarcinoma<;>Chromosomal Instability,99,2,Endometrial Squamous Cell Carcinoma,0.9007,Embryonal Carcinoma<;>Seminoma,0.9005,Cervical Squamous Cell Carcinoma<;>Cervical Adenocarcinoma,0.9003,Cervical Squamous Cell Carcinoma,0.8998,Embryonal Carcinoma<;>Nonseminomatous<;>Seminoma,0.8975
ESCA_ESCC,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,1,2,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9208,Esophageal Carcinoma,0.9134,Esophageal Squamous Cell Carcinoma,0.9133,Esophageal Adenocarcinoma,0.9132,Esophageal Melanoma,0.9122
ESCA_GS,Esophageal Adenocarcinoma,99,2,Embryonal Carcinoma<;>Seminoma,0.9007,Embryonal Carcinoma<;>Nonseminomatous<;>Seminoma,0.8996,Testicular Seminoma,0.8945,Ewing Sarcoma<;>ERG Gene Rearrangement,0.8905,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.8905
ESCA_MSI,Esophageal Adenocarcinoma<;>Microsatellite Instability,2,2,Endometrial Carcinoma<;>Microsatellite Instability,0.9156,Esophageal Adenocarcinoma<;>Microsatellite Instability,0.9062,Low-CSD Melanoma,0.9037,Embryonal Carcinoma<;>Seminoma,0.9028,Embryonal Carcinoma<;>Nonseminomatous<;>Seminoma,0.9019
ESCA_POLE,Esophageal Adenocarcinoma<;>POLE Gene Mutation,3,2,POLE-Ultramutated Endometrial Endometrioid Adenocarcinoma,0.9153,Endometrial Carcinoma<;>POLE Gene Mutation,0.9132,Esophageal Adenocarcinoma<;>POLE Gene Mutation,0.9001,Endometrium,0.8978,Embryonal Carcinoma<;>Seminoma,0.8935
ESOPHAGEAL ADENOCARCINOMA,Esophageal Adenocarcinoma,1,2,Esophageal Adenocarcinoma,1.0000,Esophageal Carcinoma,0.9731,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9714,Esophageal Neuroendocrine Carcinoma<;>Adenocarcinoma,0.9631,Adenocarcinoma,0.9602
ESOPHAGEAL ADENOCARINOMA,Esophageal Adenocarcinoma,99,2,Esophageal Adenosquamous Carcinoma,0.9569,Adenosarcoma,0.9396,Gastric Adenosquamous Carcinoma,0.9364,Cervical Adenosquamous Carcinoma,0.9342,Adenoid Cystic Carcinoma,0.9335
ESOPHAGEAL ADENOSQUAMOUS CARCINOMA,Esophageal Adenosquamous Carcinoma,1,2,Esophageal Adenosquamous Carcinoma,1.0000,Adenosquamous Carcinoma,0.9836,Endometrial Adenosquamous Carcinoma,0.9816,Gastric Adenosquamous Carcinoma,0.9790,Lung Adenosquamous Carcinoma,0.9778
ESOPHAGEAL CANCER,Esophageal Carcinoma,1,2,Esophageal Carcinoma,0.9799,Esophageal Adenocarcinoma,0.9694,Esophageal Squamous Cell Carcinoma,0.9669,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9644,Esophageal Melanoma,0.9547
ESOPHAGEAL CARCINOMA,Esophageal Carcinoma,1,2,Esophageal Carcinoma,1.0000,Esophageal Squamous Cell Carcinoma,0.9773,Esophageal Adenocarcinoma,0.9731,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9698,Esophageal Adenosquamous Carcinoma,0.9634
ESOPHAGEAL CARCINOMA OTHER,Esophageal Carcinoma,1,2,Esophageal Carcinoma,0.9647,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9582,Esophageal Adenocarcinoma,0.9556,Esophageal Squamous Cell Carcinoma,0.9510,Esophageal Neuroendocrine Carcinoma<;>Adenocarcinoma,0.9495
ESOPHAGEAL LN,Esophageal Lymph Node,1,2,Esophageal Lymph Node,0.9752,Esophagus,0.9455,Esophageal Melanoma,0.9358,Esophageal Neuroendocrine Tumor,0.9272,Esophageal Adenocarcinoma,0.9239
ESOPHAGEAL NEUROENDOCRINE TUMOR,Esophageal Neuroendocrine Tumor,1,2,Esophageal Neuroendocrine Tumor,1.0000,Esophageal Neuroendocrine Carcinoma<;>Adenocarcinoma,0.9777,Neuroendocrine Tumor,0.9742,Gastric Neuroendocrine Tumor,0.9649,Pancreatic Neuroendocrine Tumor,0.9637
ESOPHAGEAL POORLY DIFFERENTIATED CARCINOMA,Esophageal Carcinoma,4,2,Carcinoma<;>Poorly Differentiated,0.9688,Esophageal Well Differentiated Squamous Cell Carcinoma<;>Invasive,0.9687,Squamous Cell Carcinoma<;>Poorly Differentiated,0.9668,Esophageal Carcinoma,0.9663,Gastric Carcinoma<;>Poorly Differentiated,0.9641
ESOPHAGEAL SQUAMOUS CELL CARCINOMA,Esophageal Squamous Cell Carcinoma,1,2,Esophageal Squamous Cell Carcinoma,1.0000,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9863,Squamous Cell Carcinoma,0.9816,Esophageal Carcinoma,0.9773,Endometrial Squamous Cell Carcinoma,0.9771
"ESOPHAGEAL/STOMACH CANCER, NOS",Esophageal Carcinoma,4,2,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9638,Esophageal Squamous Cell Carcinoma,0.9559,Esophageal Well Differentiated Squamous Cell Carcinoma<;>Invasive,0.9526,Esophageal Carcinoma,0.9512,Esophageal Adenosquamous Carcinoma,0.9510
ESOPHAGOGASTRIC ADENOCARCINOMA,Gastroesophageal Junction Adenocarcinoma,2,2,Esophageal Adenocarcinoma,0.9767,Gastroesophageal Junction Adenocarcinoma,0.9677,Gastric Adenocarcinoma,0.9591,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9512,Esophageal Carcinoma,0.9511
ESOPHAGOGASTRIC CANCER,Gastroesophageal Cancer,1,2,Gastroesophageal Cancer,0.9726,Esophageal Carcinoma,0.9554,Esophageal Adenocarcinoma,0.9514,Gastroesophageal Cancer<;>Primary Neoplasm,0.9509,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9478
ESOPHAGOGASTRIC CARCINOMA,Gastroesophageal Cancer,2,2,Esophageal Carcinoma,0.9730,Gastroesophageal Cancer,0.9593,Esophageal Adenocarcinoma,0.9566,Esophageal Squamous Cell Carcinoma,0.9545,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9530
ESOPHAGUS,Esophagus,1,2,Esophagus,1.0000,Esophageal Melanoma,0.9404,Esophageal Adenocarcinoma,0.9365,Esophageal Lymph Node,0.9356,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9308
"ESOPHAGUS ADENOCARCINOMA, NOS",Esophageal Adenocarcinoma,1,2,Esophageal Adenocarcinoma,0.9661,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9636,Esophageal Adenosquamous Carcinoma,0.9563,Esophageal Neuroendocrine Carcinoma<;>Adenocarcinoma,0.9537,Esophageal Well Differentiated Squamous Cell Carcinoma<;>Invasive,0.9522
ESOPHAGUS SQUAMOUS CELL CARCINOMA,Esophageal Squamous Cell Carcinoma,1,2,Esophageal Squamous Cell Carcinoma,0.9967,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9838,Squamous Cell Carcinoma,0.9826,Lung Squamous Cell Carcinoma,0.9767,Endometrial Squamous Cell Carcinoma,0.9759
ESOPHAGUS/STOMACH,Esophageal Carcinoma,99,2,Esophagus,0.9709,Stomach,0.9493,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9310,Esophageal Melanoma,0.9265,Esophageal Adenocarcinoma,0.9251
ESOPHAGUS_ADENOCARCINOMA,Esophageal Adenocarcinoma,1,2,Esophageal Adenocarcinoma,0.9863,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9703,Esophageal Neuroendocrine Carcinoma<;>Adenocarcinoma,0.9611,Adenocarcinoma,0.9582,Esophageal Carcinoma,0.9581
ESOPHAGUS_SQUAMOUS,Esophageal Squamous Cell Carcinoma,1,2,Esophageal Squamous Cell Carcinoma,0.9629,Esophageal Adenocarcinoma<;>Esophageal Squamous Cell Carcinoma,0.9624,Esophagus,0.9526,Esophageal Well Differentiated Squamous Cell Carcinoma<;>Invasive,0.9485,Squamous Cell Carcinoma,0.9461
ESSENTIAL THROMBOCYTHAEMIA,Essential Thrombocythemia,1,2,Essential Thrombocythemia,0.9912,Essential Thrombocythemia<;>Myelofibrosis,0.9722,Myelodysplastic/Myeloproliferative Neoplasm with Ring Sideroblasts and Thrombocytosis,0.9150,Polycythemia Vera<;>Myelofibrosis,0.9116,Acute Myeloid Leukemia with Mutated CEBPA,0.9044
ESSENTIAL THROMBOCYTHEMIA,Essential Thrombocythemia,1,2,Essential Thrombocythemia,1.0000,Essential Thrombocythemia<;>Myelofibrosis,0.9758,Myelodysplastic/Myeloproliferative Neoplasm with Ring Sideroblasts and Thrombocytosis,0.9159,Polycythemia Vera<;>Myelofibrosis,0.9131,Acute Erythroid Leukemia,0.9070
ESSENTIAL THROMBOCYTHEMIA MYELOFIBROSIS,Essential Thrombocythemia<;>Myelofibrosis,1,2,Essential Thrombocythemia<;>Myelofibrosis,0.9912,Essential Thrombocythemia,0.9811,Polycythemia Vera<;>Myelofibrosis,0.9418,Myelodysplastic/Myeloproliferative Neoplasm with Ring Sideroblasts and Thrombocytosis,0.9375,Primary Myelofibrosis,0.9313
ESSENTIAL_THROMBOCYTHAEMIA,Essential Thrombocythemia,1,2,Essential Thrombocythemia,0.9828,Essential Thrombocythemia<;>Myelofibrosis,0.9721,Polycythemia Vera<;>Myelofibrosis,0.9187,Myelodysplastic/Myeloproliferative Neoplasm with Ring Sideroblasts and Thrombocytosis,0.9172,"Chronic Myelogenous Leukemia, BCR-ABL1 Positive<;>Blastic Phase",0.9060
ETMR,Embryonal Tumor with Multilayered Rosettes,99,2,ETV4 Gene,0.9397,ETV1 Gene,0.9377,AML1-ETO Fusion Protein Expression,0.9154,Ewing Sarcoma<;>EWSR1/FLI1 Fusion Protein,0.9032,B-Cell Non-Hodgkin Lymphoma<;>Mediastinal Non-Hodgkin Lymphoma<;>Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9019
ETP-ALL,Early T Acute Lymphoblastic Leukemia,99,2,ETV4 Gene,0.9311,ETV1 Gene,0.9280,AML1-ETO Fusion Protein Expression,0.9112,Adult T-Cell Leukemia/Lymphoma,0.8998,"Posterior Fossa Ependymoma, Group A (PFA)",0.8956
EWING FAMILY TUMOR,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,5,2,Ewing Sarcoma,0.9615,Ewing Sarcoma<;>ERG Gene Rearrangement,0.9529,Ewing Sarcoma<;>EWSR1/FLI1 Fusion Protein,0.9448,Central Nervous System Ewing Sarcoma<;>CIC Gene Rearrangement,0.9383,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,0.9369
EWING SARCOMA,Ewing Sarcoma,1,2,Ewing Sarcoma,1.0000,Ewing Sarcoma<;>ERG Gene Rearrangement,0.9554,Bone Sarcoma,0.9538,Synovial Sarcoma,0.9486,Sarcoma,0.9479
EWING'S SARCOMA,Ewing Sarcoma,1,2,Ewing Sarcoma,0.9962,Ewing Sarcoma<;>ERG Gene Rearrangement,0.9568,Bone Sarcoma,0.9519,Sarcoma,0.9480,Synovial Sarcoma,0.9447
EWING-LIKE SARCOMA,Round Cell Sarcoma with EWSR1-non-ETS Fusion,3,2,Ewing Sarcoma,0.9757,Ewing Sarcoma<;>ERG Gene Rearrangement,0.9518,Round Cell Sarcoma with EWSR1-non-ETS Fusion,0.9438,Sarcoma,0.9422,Desmoplastic Small Round Cell Tumor<;>Ewing Sarcoma,0.9412
EWINGS SARCOMA,Ewing Sarcoma,1,2,Ewing Sarcoma,0.9980,Ewing Sarcoma<;>ERG Gene Rearrangement,0.9545,Bone Sarcoma,0.9466,Synovial Sarcoma,0.9419,Epithelioid Sarcoma,0.9404
EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,1,2,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,0.9948,Peripheral Primitive Neuroectodermal Tumor,0.9669,Primitive Neuroectodermal Tumor,0.9663,Primitive Neuroectodermal Tumor<;>Medulloblastoma,0.9612,Ewing Sarcoma,0.9487
EWINGS_SARCOMA,Ewing Sarcoma,1,2,Ewing Sarcoma,0.9912,Ewing Sarcoma<;>ERG Gene Rearrangement,0.9603,Bone Sarcoma,0.9495,Sarcoma,0.9474,Ewing Sarcoma<;>EWSR1/FLI1 Fusion Protein,0.9471
EWING_SARCOMA,Ewing Sarcoma,1,2,Ewing Sarcoma,0.9909,Ewing Sarcoma<;>ERG Gene Rearrangement,0.9613,Bone Sarcoma,0.9510,Sarcoma,0.9499,Desmoplastic Small Round Cell Tumor<;>Ewing Sarcoma,0.9483
EWS-ERG,Ewing Sarcoma<;>ERG Gene Rearrangement,1,2,Ewing Sarcoma<;>ERG Gene Rearrangement,0.9542,ERG Gene,0.9426,Ewing Sarcoma<;>EWSR1/FLI1 Fusion Protein,0.9391,Round Cell Sarcoma with EWSR1-non-ETS Fusion,0.9261,Central Nervous System Ewing Sarcoma<;>CIC Gene Rearrangement,0.9156
EWS-FLI1,Ewing Sarcoma<;>EWSR1/FLI1 Fusion Protein,1,2,Ewing Sarcoma<;>EWSR1/FLI1 Fusion Protein,0.9637,FLI1 Gene,0.9592,Round Cell Sarcoma with EWSR1-non-ETS Fusion,0.9253,Ewing Sarcoma<;>ERG Gene Rearrangement,0.9237,PAX3/FOXO1 Fusion Gene,0.9199
EXOCRINE,Exocrine Gland,1,2,Exocrine Gland,0.9843,Pancreatic Ductal Adenocarcinoma<;>Exocrine Gland,0.9529,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland,0.9426,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland<;>Ductal,0.9376,Acinar Cell,0.9226
EXOCRINE_ADENOCARCINOMA,Pancreatic Ductal Adenocarcinoma<;>Exocrine Gland,1,2,Pancreatic Ductal Adenocarcinoma<;>Exocrine Gland,0.9777,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland,0.9695,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland<;>Ductal,0.9680,Pancreatic Ductal Adenocarcinoma,0.9584,Pancreatic Adenocarcinoma,0.9575
EXOCRINE_ADENOSQUAMOUS,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland,1,2,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland,0.9791,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland<;>Ductal,0.9755,Pancreatic Adenosquamous Carcinoma<;>Ductal,0.9625,Pancreatic Adenosquamous Carcinoma,0.9583,Pancreatic Ductal Adenocarcinoma<;>Pancreatic Adenosquamous Carcinoma,0.9561
EXTRA GONADAL GERM CELL TUMOR,Extragonadal Germ Cell Tumor,1,2,Extragonadal Germ Cell Tumor,0.9836,Ovarian Germ Cell Tumor,0.9599,Germ Cell Tumor,0.9591,Testicular Non-Seminomatous Germ Cell Tumor,0.9554,Nongerminomatous Germ Cell Tumor,0.9524
EXTRA-ADRENAL PHEOCHROMOCYTOMA,Extra-Adrenal Sympathetic Paraganglioma,2,2,Extra-Adrenal Pheochromocytoma,1.0000,Extra-Adrenal Sympathetic Paraganglioma,0.9771,Adrenal Gland Pheochromocytoma,0.9617,Adrenal Gland Pheochromocytoma<;>Paraganglioma,0.9540,Extrarenal Rhabdoid Tumor,0.9475
EXTRACRANIAL RHABDOID,Rhabdoid Tumor<;>Extracranial,1,2,Rhabdoid Tumor<;>Extracranial,0.9767,Extrarenal Rhabdoid Tumor,0.9397,Rhabdoid Tumor,0.9240,Extraventricular Neurocytoma,0.9064,Round Cell Sarcoma with EWSR1-non-ETS Fusion,0.9053
EXTRAGONADAL GERM CELL TUMOR,Extragonadal Germ Cell Tumor,1,2,Extragonadal Germ Cell Tumor,1.0000,Nongerminomatous Germ Cell Tumor<;>Yolk Sac Tumor,0.9584,Nongerminomatous Germ Cell Tumor,0.9581,Nongerminomatous Germ Cell Tumor<;>Mixed Germ Cell Tumor,0.9560,Testicular Non-Seminomatous Germ Cell Tumor,0.9496
EXTRAHEPATIC,Extrahepatic,1,2,Extrahepatic,1.0000,Cholangiocarcinoma<;>Extrahepatic,0.9624,Extrahepatic Bile Duct Adenocarcinoma,0.9437,Intrahepatic,0.9358,Intrahepatic Cholangiocarcinoma,0.9250
EXTRAHEPATIC CHOLANGIOCARCINOMA,Extrahepatic Bile Duct Adenocarcinoma,5,2,Cholangiocarcinoma<;>Extrahepatic,0.9869,Intrahepatic Cholangiocarcinoma,0.9721,Cholangiocarcinoma,0.9678,Extrahepatic,0.9674,Extrahepatic Bile Duct Adenocarcinoma,0.9660
EXTRAMAMMARY PAGET DISEASE,Extramammary Paget Disease,1,2,Extramammary Paget Disease,1.0000,Extranodal Disease,0.9468,Nipple Paget Disease,0.9322,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,0.9310,Extragonadal Germ Cell Tumor,0.9299
EXTRANODAL DISEASE,Extranodal Disease,1,2,Extranodal Disease,1.0000,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,0.9566,Extragonadal Germ Cell Tumor,0.9468,Extramammary Paget Disease,0.9468,Non-Hodgkin Lymphoma,0.9302
EXTRANODAL MARGINAL ZONE LYMPHOMA OF MUCOSA-ASSOCIATED LYMPHOID TISSUE MALT LYMPHOMA,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,1,2,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,0.9963,Marginal Zone Lymphoma,0.9553,Nodal Marginal Zone Lymphoma,0.9541,Extranodal Disease,0.9497,B-Cell Non-Hodgkin Lymphoma<;>Mantle Cell Lymphoma,0.9481
