field_name,source,is_numeric_field
relationship_primary_diagnosis,relative_primary_diagnosis,
relationship_type,RELATIONSHIP_TYPE,
relationship_type,type_relationship,
relative_deceased,RELATIVE_DECEASED,
relative_deceased,deceased_relative,
relative_smoker,RELATIVE_SMOKER,
relative_smoker,smoker_relative,
relative_with_cancer_history,RELATIVE_WITH_CANCER_HISTORY,
relative_with_cancer_history,cancer_history_relative,
relatives_with_cancer_history_count,RELATIVES_WITH_CANCER_HISTORY_COUNT,yes
relatives_with_cancer_history_count,cancer_history_count_relatives,yes
relatives_with_cancer_history_count,count_relatives_with_cancer_history,yes
age_at_diagnosis,AGE_AT_DIAGNOSIS,yes
age_at_diagnosis,diagnosis_age,yes
age_at_diagnosis,patient_age_at_diagnosis,yes
age_at_diagnosis,age_at_dx,yes
age_at_diagnosis,pt_age_at_diagnosis,yes
days_to_death,DAYS_TO_DEATH,yes
days_to_death,death_days,yes
days_to_death,patient_days_to_death,yes
gender,GENDER,
gender,sex,
gender,patient_gender,
ethnicity,ETHNICITY,
ethnicity,ethnic_group,
ethnicity,patient_ethnicity,
icd_10,ICD_10,
icd_10,icd10,
race,RACE,
race,race_code,
race,patient_race,
vital_status,VITAL_STATUS,
vital_status,status_vital,
vital_status,patient_vital_status,
year_of_diagnosis,YEAR_OF_DIAGNOSIS,yes
year_of_diagnosis,diagnosis_year,yes
year_of_diagnosis,patient_year_of_diagnosis,yes
germline_mutation_calling_workflows,germline_mutation_calling_workflow,
germline_mutation_calling_workflows,GERMLINE_MUTATION_CALLING_WORKFLOWS,
germline_mutation_calling_workflows,mutation_calling_workflows_germline,
somatic_annotation_workflows,somatic_annotation_workflow,
somatic_annotation_workflows,SOMATIC_ANNOTATION_WORKFLOWS,
somatic_annotation_workflows,annotation_workflows_somatic,
adrenal_hormone,ADRENAL_HORMONE,
adrenal_hormone,hormone_adrenal,
ajcc_clinical_m,AJCC_CLINICAL_M,
ajcc_clinical_m,clinical_m_ajcc,
ajcc_clinical_n,AJCC_CLINICAL_N,
ajcc_clinical_n,clinical_n_ajcc,
ajcc_clinical_stage,AJCC_CLINICAL_STAGE,
ajcc_clinical_stage,clinical_stage_ajcc,
ajcc_clinical_t,AJCC_CLINICAL_T,
ajcc_clinical_t,clinical_t_ajcc,
ajcc_pathologic_m,AJCC_PATHOLOGIC_M,
ajcc_pathologic_m,pathologic_m_ajcc,
ajcc_pathologic_n,AJCC_PATHOLOGIC_N,
ajcc_pathologic_n,pathologic_n_ajcc,
ajcc_pathologic_stage,AJCC Pathologic Stage,
ajcc_pathologic_stage,pathologic_stage_ajcc,
ajcc_pathologic_stage,PATHOLOGIC_STAGE,
ajcc_pathologic_stage,stage_pathologic_ajcc,
ajcc_pathologic_stage,pTNM stage,
ajcc_pathologic_t,AJCC Pathologic T,
ajcc_pathologic_t,pathologic_t_ajcc,
ajcc_pathologic_t,PATHOLOGIC_T,
ajcc_pathologic_t,t_pathologic_ajcc,
ajcc_pathologic_t,pathologic t component,
ajcc_pathologic_t,pT,
ajcc_staging_system_edition,AJCC Staging System Edition,
ajcc_staging_system_edition,ajcc_edition,
ajcc_staging_system_edition,edition_ajcc_staging,
ajcc_staging_system_edition,staging system edition,
ajcc_staging_system_edition,ajcc staging edition,
ann_arbor_b_symptoms,Ann Arbor B Symptoms,
ann_arbor_b_symptoms,b_symptoms_ann_arbor,
ann_arbor_b_symptoms,B_SYMPTOMS,
ann_arbor_b_symptoms,symptoms_b_ann_arbor,
ann_arbor_b_symptoms,b symptoms present,
ann_arbor_b_symptoms,b symptom,
ann_arbor_b_symptoms_described,Ann Arbor B Symptoms Described,
ann_arbor_b_symptoms_described,b_symptoms_described_ann_arbor,
ann_arbor_b_symptoms_described,B_SYMPTOMS_DESCRIBED,
ann_arbor_b_symptoms_described,described_b_symptoms,
ann_arbor_b_symptoms_described,ANN.ARBOR.B.SYMPTOMS.DESC,
ann_arbor_b_symptoms_described,b symptoms description,
ann_arbor_b_symptoms_described,b symptom details,
ann_arbor_clinical_stage,Ann Arbor Clinical Stage,
ann_arbor_clinical_stage,clinical_stage_ann_arbor,
ann_arbor_clinical_stage,CLINICAL_STAGE,
ann_arbor_clinical_stage,stage_clinical_ann_arbor,
ann_arbor_clinical_stage,ann arbor stage,
ann_arbor_clinical_stage,lymphoma stage,
ann_arbor_extranodal_involvement,Ann Arbor Extranodal Involvement,
ann_arbor_extranodal_involvement,extranodal_involvement_ann_arbor,
ann_arbor_extranodal_involvement,EXTRANODAL_INVOLVEMENT,
ann_arbor_extranodal_involvement,involvement_extranodal,
ann_arbor_extranodal_involvement,ANN.ARBOR.EXTRANODAL,
ann_arbor_extranodal_involvement,extranodal disease,
ann_arbor_extranodal_involvement,extranodal site,
ann_arbor_pathologic_stage,Ann Arbor Pathologic Stage,
ann_arbor_pathologic_stage,pathologic_stage_ann_arbor,
ann_arbor_pathologic_stage,PATHOLOGIC_STAGE,
ann_arbor_pathologic_stage,stage_pathologic_ann_arbor,
ann_arbor_pathologic_stage,pathologic lymphoma stage,
best_overall_response,Best Overall Response,
best_overall_response,overall_response_best,
best_overall_response,BEST_RESPONSE,
best_overall_response,response_best_overall,
best_overall_response,treatment response,
burkitt_lymphoma_clinical_variant,Burkitt Lymphoma Clinical Variant,
burkitt_lymphoma_clinical_variant,clinical_variant_burkitt,
burkitt_lymphoma_CLINICAL_VARIANT,BURKITT_VARIANT,
burkitt_lymphoma_clinical_variant,variant_burkitt_clinical,
burkitt_lymphoma_clinical_variant,BURKITT.LYMPHOMA.VARIANT,
burkitt_lymphoma_clinical_variant,burkitt classification,
cancer_detection_method,Cancer Detection Method,
cancer_detection_method,detection_method_cancer,
cancer_detection_method,DETECTION_METHOD,
cancer_detection_method,method_cancer_detection,
cancer_detection_method,how cancer detected,
child_pugh_classification,Child Pugh Classification,
child_pugh_classification,pugh_classification_child,
child_pugh_classification,CHILD_PUGH_SCORE,
child_pugh_classification,classification_child_pugh,
child_pugh_classification,CHILD.PUGH.CLASS,
child_pugh_classification,liver function classification,
clark_level,Clark Level,
clark_level,level_clark,
clark_level,clark_depth,
clark_level,melanoma clark level,
clark_level,melanoma depth clark,
clark_level,CLARK_DEPTH_LEVEL,
classification_of_tumor,Classification of Tumor,
classification_of_tumor,tumor_classification,
classification_of_tumor,classification_tumor,
classification_of_tumor,tumor grade classification,
classification_of_tumor,tumor type classification,
cog_liver_stage,COG Liver Stage,
cog_liver_stage,liver_stage_cog,
cog_liver_stage,stage_liver_cog,
cog_liver_stage,cog stage liver,
cog_liver_stage,children's oncology group liver,
cog_neuroblastoma_risk_group,COG Neuroblastoma Risk Group,
cog_neuroblastoma_risk_group,neuroblastoma_risk_cog,
cog_neuroblastoma_risk_group,COG_RISK_GROUP,
cog_neuroblastoma_risk_group,risk_group_neuroblastoma,
cog_neuroblastoma_risk_group,COG.NEUROBLASTOMA.RISK,
cog_neuroblastoma_risk_group,nbl risk group cog,
cog_renal_stage,COG Renal Stage,
cog_renal_stage,renal_stage_cog,
cog_renal_stage,stage_renal_cog,
cog_renal_stage,cog kidney stage,
cog_renal_stage,children's oncology group renal,
cog_renal_stage,COG_STAGE_RENAL,
cog_rhabdomyosarcoma_risk_group,COG Rhabdomyosarcoma Risk Group,
cog_rhabdomyosarcoma_risk_group,rhabdomyosarcoma_risk_cog,
cog_rhabdomyosarcoma_risk_group,COG_RMS_RISK,
cog_rhabdomyosarcoma_risk_group,risk_group_rhabdomyosarcoma,
cog_rhabdomyosarcoma_risk_group,COG.RMS.RISK.GROUP,
cog_rhabdomyosarcoma_risk_group,cog rhabdo risk,
cog_rhabdomyosarcoma_risk_group,rms risk group,
contiguous_organ_invaded,Contiguous Organ Invaded,
contiguous_organ_invaded,organ_invaded_contiguous,
contiguous_organ_invaded,ORGAN_INVADED,
contiguous_organ_invaded,invaded_organ_contiguous,
contiguous_organ_invaded,contiguous organ involvement,
contiguous_organ_invaded,organ involvement,
days_to_best_overall_response,Days to Best Overall Response,yes
days_to_best_overall_response,best_overall_response_days,yes
days_to_best_overall_response,DAYS_TO_RESPONSE,yes
days_to_best_overall_response,days_response,yes
days_to_best_overall_response,DAYS.TO.BEST.RESPONSE,yes
days_to_best_overall_response,response time days,yes
days_to_diagnosis,Days to Diagnosis,yes
days_to_diagnosis,diagnosis_days,yes
days_to_diagnosis,days_diagnosis,yes
days_to_diagnosis,time to diagnosis,yes
days_to_diagnosis,days between,yes
days_to_last_follow_up,Days to Last Follow Up,yes
days_to_last_follow_up,last_follow_up_days,yes
days_to_last_follow_up,DAYS_TO_FOLLOWUP,yes
days_to_last_follow_up,days_followup,yes
days_to_last_follow_up,DAYS.TO.LAST.FOLLOWUP,yes
days_to_last_follow_up,follow up days,yes
days_to_last_follow_up,last contact days,yes
days_to_last_known_disease_status,Days to Last Known Disease Status,yes
days_to_last_known_disease_status,last_known_disease_status_days,yes
days_to_last_known_disease_status,DAYS_TO_DISEASE_STATUS,yes
days_to_last_known_disease_status,days_disease_status,yes
days_to_last_known_disease_status,disease status days,yes
days_to_last_known_disease_status,last disease status days,yes
diagnosis_is_primary_disease,Diagnosis is Primary Disease,
diagnosis_is_primary_disease,is_primary_disease_diagnosis,
diagnosis_is_primary_disease,PRIMARY_DISEASE,
diagnosis_is_primary_disease,primary_diagnosis_flag,
diagnosis_is_primary_disease,DIAGNOSIS.PRIMARY,
diagnosis_is_primary_disease,is primary diagnosis,
diagnosis_is_primary_disease,primary tumor indicator,
double_expressor_lymphoma,Double Expressor Lymphoma,
double_expressor_lymphoma,expressor_double_lymphoma,
double_expressor_lymphoma,DOUBLE_EXPRESSOR,
double_expressor_lymphoma,lymphoma_double_expressor,
double_expressor_lymphoma,double expressor status,
double_expressor_lymphoma,de lymphoma,
double_hit_lymphoma,Double Hit Lymphoma,
double_hit_lymphoma,hit_double_lymphoma,
double_hit_lymphoma,DOUBLE_HIT,
double_hit_lymphoma,lymphoma_double_hit,
double_hit_lymphoma,double hit status,
double_hit_lymphoma,dhl lymphoma,
eln_risk_classification,ELN Risk Classification,
eln_risk_classification,risk_classification_eln,
eln_risk_classification,ELN_RISK,
eln_risk_classification,classification_eln_risk,
eln_risk_classification,ELN.RISK.CLASS,
eln_risk_classification,eln risk group,
eln_risk_classification,european leukemia net risk,
enneking_msts_grade,Enneking MSTS Grade,
enneking_msts_grade,msts_grade_enneking,
enneking_msts_grade,ENNEKING_GRADE,
enneking_msts_grade,grade_enneking,
enneking_msts_grade,musculoskeletal tumor grade,
enneking_msts_metastasis,Enneking MSTS Metastasis,
enneking_msts_metastasis,msts_metastasis_enneking,
enneking_msts_metastasis,ENNEKING_METASTASIS,
enneking_msts_metastasis,metastasis_enneking,
enneking_msts_metastasis,ENNEKING.MSTS.METS,
enneking_msts_metastasis,enneking m component,
enneking_msts_metastasis,msts metastasis present,
enneking_msts_stage,Enneking MSTS Stage,
enneking_msts_stage,msts_stage_enneking,
enneking_msts_stage,ENNEKING_STAGE,
enneking_msts_stage,stage_enneking,
enneking_msts_stage,musculoskeletal tumor stage,
enneking_msts_tumor_site,Enneking MSTS Tumor Site,
enneking_msts_tumor_site,msts_tumor_site_enneking,
enneking_msts_tumor_site,ENNEKING_SITE,
enneking_msts_tumor_site,tumor_site_enneking,
enneking_msts_tumor_site,ENNEKING.MSTS.SITE,
enneking_msts_tumor_site,enneking anatomic site,
enneking_msts_tumor_site,msts tumor location,
ensat_clinical_m,ENSAT Clinical M,
ensat_clinical_m,clinical_m_ensat,
ensat_clinical_m,m_clinical_ensat,
ensat_clinical_m,ensat m stage,
ensat_clinical_m,adrenal metastasis ensat,
ensat_clinical_m,ENSAT_M_CLINICAL,
ensat_pathologic_n,ENSAT Pathologic N,
ensat_pathologic_n,pathologic_n_ensat,
ensat_pathologic_n,n_pathologic_ensat,
ensat_pathologic_n,ensat n stage,
ensat_pathologic_n,adrenal lymph node ensat,
ensat_pathologic_n,ENSAT_N_PATHOLOGIC,
ensat_pathologic_stage,ENSAT Pathologic Stage,
ensat_pathologic_stage,pathologic_stage_ensat,
ensat_pathologic_stage,stage_pathologic_ensat,
ensat_pathologic_stage,ensat stage,
ensat_pathologic_stage,adrenocortical carcinoma stage,
ensat_pathologic_t,ENSAT Pathologic T,
ensat_pathologic_t,pathologic_t_ensat,
ensat_pathologic_t,t_pathologic_ensat,
ensat_pathologic_t,ensat t stage,
ensat_pathologic_t,adrenal tumor size ensat,
ensat_pathologic_t,ENSAT_T_PATHOLOGIC,
esophageal_columnar_dysplasia_degree,Esophageal Columnar Dysplasia Degree,
esophageal_columnar_dysplasia_degree,columnar_dysplasia_degree,
esophageal_columnar_dysplasia_degree,COLUMNAR_DYSPLASIA,
esophageal_columnar_dysplasia_degree,dysplasia_degree_columnar,
esophageal_columnar_dysplasia_degree,ESOPHAGEAL.DYSPLASIA.DEGREE,
esophageal_columnar_dysplasia_degree,barrett's dysplasia grade,
esophageal_columnar_dysplasia_degree,dysplasia grade,
esophageal_columnar_metaplasia_present,Esophageal Columnar Metaplasia Present,
esophageal_columnar_metaplasia_present,columnar_metaplasia_present,
esophageal_columnar_METAPLASIA,COLUMNAR_METAPLASIA,
esophageal_columnar_metaplasia_present,metaplasia_columnar_present,
esophageal_columnar_metaplasia_present,ESOPHAGEAL.METAPLASIA,
esophageal_columnar_metaplasia_present,barrett's esophagus present,
esophageal_columnar_metaplasia_present,columnar metaplasia,
fab_morphology_code,FAB Morphology Code,
fab_morphology_code,morphology_code_fab,
fab_morphology_code,FAB_MORPHOLOGY,
fab_morphology_code,code_fab_morphology,
fab_morphology_code,fab code,
fab_morphology_code,french american british morphology,
figo_stage,FIGO Stage,
figo_stage,stage_figo,
figo_stage,figo_gynecologic_stage,
figo_stage,gynecologic stage,
figo_staging_edition_year,FIGO Staging Edition Year,
figo_staging_edition_year,figo_edition_year,
figo_staging_edition_year,FIGO_EDITION,
figo_staging_edition_year,edition_year_figo,
figo_staging_edition_year,FIGO.STAGING.EDITION,
figo_staging_edition_year,gynecologic staging year,
first_symptom_longest_duration,First Symptom Longest Duration,
first_symptom_longest_duration,symptom_duration_longest,
first_symptom_LONGEST_DURATION,SYMPTOM_LONGEST_DURATION,
first_symptom_longest_duration,duration_symptom_longest,
first_symptom_longest_duration,FIRST.SYMPTOM.DURATION,
first_symptom_longest_duration,longest symptom duration,
first_symptom_longest_duration,symptom duration,
first_symptom_prior_to_diagnosis,First Symptom Prior to Diagnosis,
first_symptom_prior_to_diagnosis,symptom_prior_diagnosis,
